;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
20060731;14.11327868852459;73.6027868852459;98.91180327868852;24.84540983606557;19.639508196721312;31.516229508196723;4.97327868852459;7.249836065573771;7.325081967213115;9.284262295081968;3.134098360655738;5.528524590163935;17.12;34.98;9.96;12.45;0.59;1.05;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20060930;12.135737704918032;59.47377049180328;98.87180327868852;26.663114754098363;19.904590163934422;35.16377049180328;6.037868852459017;7.884426229508197;8.125081967213115;10.173934426229508;3.965245901639344;5.860819672131147;17.68;38.09;9.73;11.92;2.27;3.55;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20061130;12.42655737704918;54.08409836065574;98.57918032786884;28.81377049180328;21.997213114754096;37.52459016393443;6.480491803278689;8.00327868852459;8.579016393442624;10.59672131147541;4.186393442622951;5.690491803278689;20.58;39.3;9.5;11.89;2.48;2.73;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20070131;13.51774193548387;56.86322580645161;98.62016129032256;29.108870967741936;22.8333870967742;37.07806451612903;5.876129032258064;7.304516129032258;7.790645161290322;9.614032258064515;3.5067741935483867;5.101612903225806;20.77;39.84;9.34;11.65;0.66;0.84;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20070331;15.405593220338982;69.84745762711864;98.58389830508474;27.357627118644068;22.371186440677967;34.00305084745763;4.277796610169491;6.073220338983051;6.257796610169491;7.9910169491525425;2.575593220338983;4.433050847457627;20.15;38.98;8.31;10.29;0.36;0.62;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20070531;15.609016393442625;73.80754098360656;98.66819672131147;26.532622950819672;21.60508196721312;32.96672131147541;4.107868852459017;6.05655737704918;6.028852459016393;7.795573770491803;2.632950819672131;4.5567213114754095;18.99;38.08;7.98;9.99;1.34;1.7;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20070731;13.663606557377047;69.40295081967213;98.91131147540985;25.450983606557376;19.92967213114754;32.65114754098361;5.550983606557377;7.524918032786885;7.652131147540984;9.452295081967211;3.4214754098360656;5.715245901639344;17.44;34.82;9.83;12.05;1.87;3.01;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20070930;11.998360655737704;60.51688524590163;98.9022950819672;26.08852459016393;19.5527868852459;34.526065573770495;6.913770491803279;8.844590163934425;8.963770491803277;10.979344262295085;4.416885245901639;6.670983606557377;17.69;37.73;10.87;13.14;2.5;4.52;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20071130;12.039180327868852;53.69655737704918;98.582131147541;28.49032786885246;21.43950819672131;37.56311475409836;7.03672131147541;8.661639344262296;9.16983606557377;11.42967213114754;4.777377049180328;6.348524590163934;19.23;39.25;10.43;13.02;3.09;3.53;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20080131;13.241774193548387;56.48467741935484;98.49806451612903;28.82177419354839;22.79790322580645;36.48338709677419;5.763709677419355;7.224032258064516;7.901774193548388;9.960806451612903;3.737741935483871;4.9393548387096775;20.96;39.09;10.47;13.18;1.82;2.17;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20080331;14.842166666666666;66.05066666666667;98.5505;27.940166666666663;22.756833333333336;34.900333333333336;3.8001666666666662;5.265666666666666;5.457166666666667;7.497666666666666;2.119166666666666;3.4168333333333334;20.51;39.09;8.4;10.49;0.23;0.16;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
