center_point,envelope
POINT (-39.0909436468 -15.851582746600002),"POLYGON ((-39.3409436468 -16.101582746600002, -38.8409436468 -16.101582746600002, -38.8409436468 -15.601582746600002, -39.3409436468 -15.601582746600002, -39.3409436468 -16.101582746600002))"
POINT (-39.0909436468 -15.351582746600002),"POLYGON ((-39.3409436468 -15.601582746600002, -38.8409436468 -15.601582746600002, -38.8409436468 -15.101582746600002, -39.3409436468 -15.101582746600002, -39.3409436468 -15.601582746600002))"
POINT (-39.0909436468 -14.851582746600002),"POLYGON ((-39.3409436468 -15.101582746600002, -38.8409436468 -15.101582746600002, -38.8409436468 -14.601582746600002, -39.3409436468 -14.601582746600002, -39.3409436468 -15.101582746600002))"
POINT (-39.0909436468 -14.351582746600002),"POLYGON ((-39.3409436468 -14.601582746600002, -38.8409436468 -14.601582746600002, -38.8409436468 -14.101582746600002, -39.3409436468 -14.101582746600002, -39.3409436468 -14.601582746600002))"
POINT (-39.0909436468 -13.851582746600002),"POLYGON ((-39.3409436468 -14.101582746600002, -38.8409436468 -14.101582746600002, -38.8409436468 -13.601582746600002, -39.3409436468 -13.601582746600002, -39.3409436468 -14.101582746600002))"
POINT (-39.0909436468 -13.351582746600002),"POLYGON ((-39.3409436468 -13.601582746600002, -38.8409436468 -13.601582746600002, -38.8409436468 -13.101582746600002, -39.3409436468 -13.101582746600002, -39.3409436468 -13.601582746600002))"
POINT (-39.0909436468 -12.851582746600002),"POLYGON ((-39.3409436468 -13.101582746600002, -38.8409436468 -13.101582746600002, -38.8409436468 -12.601582746600002, -39.3409436468 -12.601582746600002, -39.3409436468 -13.101582746600002))"
POINT (-39.0909436468 -12.351582746600002),"POLYGON ((-39.3409436468 -12.601582746600002, -38.8409436468 -12.601582746600002, -38.8409436468 -12.101582746600002, -39.3409436468 -12.101582746600002, -39.3409436468 -12.601582746600002))"
POINT (-39.0909436468 -11.851582746600002),"POLYGON ((-39.3409436468 -12.101582746600002, -38.8409436468 -12.101582746600002, -38.8409436468 -11.601582746600002, -39.3409436468 -11.601582746600002, -39.3409436468 -12.101582746600002))"
POINT (-39.0909436468 -11.351582746600002),"POLYGON ((-39.3409436468 -11.601582746600002, -38.8409436468 -11.601582746600002, -38.8409436468 -11.101582746600002, -39.3409436468 -11.101582746600002, -39.3409436468 -11.601582746600002))"
POINT (-39.0909436468 -10.851582746600002),"POLYGON ((-39.3409436468 -11.101582746600002, -38.8409436468 -11.101582746600002, -38.8409436468 -10.601582746600002, -39.3409436468 -10.601582746600002, -39.3409436468 -11.101582746600002))"
POINT (-39.0909436468 -10.351582746600002),"POLYGON ((-39.3409436468 -10.601582746600002, -38.8409436468 -10.601582746600002, -38.8409436468 -10.101582746600002, -39.3409436468 -10.101582746600002, -39.3409436468 -10.601582746600002))"
POINT (-39.0909436468 -9.851582746600002),"POLYGON ((-39.3409436468 -10.101582746600002, -38.8409436468 -10.101582746600002, -38.8409436468 -9.601582746600002, -39.3409436468 -9.601582746600002, -39.3409436468 -10.101582746600002))"
POINT (-39.0909436468 -9.351582746600002),"POLYGON ((-39.3409436468 -9.601582746600002, -38.8409436468 -9.601582746600002, -38.8409436468 -9.101582746600002, -39.3409436468 -9.101582746600002, -39.3409436468 -9.601582746600002))"
POINT (-39.0909436468 -8.851582746600002),"POLYGON ((-39.3409436468 -9.101582746600002, -38.8409436468 -9.101582746600002, -38.8409436468 -8.601582746600002, -39.3409436468 -8.601582746600002, -39.3409436468 -9.101582746600002))"
POINT (-39.0909436468 -8.351582746600002),"POLYGON ((-39.3409436468 -8.601582746600002, -38.8409436468 -8.601582746600002, -38.8409436468 -8.101582746600002, -39.3409436468 -8.101582746600002, -39.3409436468 -8.601582746600002))"
POINT (-39.0909436468 -7.851582746600002),"POLYGON ((-39.3409436468 -8.101582746600002, -38.8409436468 -8.101582746600002, -38.8409436468 -7.601582746600002, -39.3409436468 -7.601582746600002, -39.3409436468 -8.101582746600002))"
POINT (-39.0909436468 -7.351582746600002),"POLYGON ((-39.3409436468 -7.601582746600002, -38.8409436468 -7.601582746600002, -38.8409436468 -7.101582746600002, -39.3409436468 -7.101582746600002, -39.3409436468 -7.601582746600002))"
POINT (-39.0909436468 -6.851582746600002),"POLYGON ((-39.3409436468 -7.101582746600002, -38.8409436468 -7.101582746600002, -38.8409436468 -6.601582746600002, -39.3409436468 -6.601582746600002, -39.3409436468 -7.101582746600002))"
POINT (-39.0909436468 -6.351582746600002),"POLYGON ((-39.3409436468 -6.601582746600002, -38.8409436468 -6.601582746600002, -38.8409436468 -6.101582746600002, -39.3409436468 -6.101582746600002, -39.3409436468 -6.601582746600002))"
POINT (-39.0909436468 -5.851582746600002),"POLYGON ((-39.3409436468 -6.101582746600002, -38.8409436468 -6.101582746600002, -38.8409436468 -5.601582746600002, -39.3409436468 -5.601582746600002, -39.3409436468 -6.101582746600002))"
POINT (-39.0909436468 -5.351582746600002),"POLYGON ((-39.3409436468 -5.601582746600002, -38.8409436468 -5.601582746600002, -38.8409436468 -5.101582746600002, -39.3409436468 -5.101582746600002, -39.3409436468 -5.601582746600002))"
POINT (-39.0909436468 -4.851582746600002),"POLYGON ((-39.3409436468 -5.101582746600002, -38.8409436468 -5.101582746600002, -38.8409436468 -4.601582746600002, -39.3409436468 -4.601582746600002, -39.3409436468 -5.101582746600002))"
POINT (-39.0909436468 -4.351582746600002),"POLYGON ((-39.3409436468 -4.601582746600002, -38.8409436468 -4.601582746600002, -38.8409436468 -4.101582746600002, -39.3409436468 -4.101582746600002, -39.3409436468 -4.601582746600002))"
POINT (-39.0909436468 -3.851582746600002),"POLYGON ((-39.3409436468 -4.101582746600002, -38.8409436468 -4.101582746600002, -38.8409436468 -3.601582746600002, -39.3409436468 -3.601582746600002, -39.3409436468 -4.101582746600002))"
POINT (-39.0909436468 -3.351582746600002),"POLYGON ((-39.3409436468 -3.601582746600002, -38.8409436468 -3.601582746600002, -38.8409436468 -3.101582746600002, -39.3409436468 -3.101582746600002, -39.3409436468 -3.601582746600002))"
POINT (-39.0909436468 -2.851582746600002),"POLYGON ((-39.3409436468 -3.101582746600002, -38.8409436468 -3.101582746600002, -38.8409436468 -2.601582746600002, -39.3409436468 -2.601582746600002, -39.3409436468 -3.101582746600002))"
POINT (-39.0909436468 -2.351582746600002),"POLYGON ((-39.3409436468 -2.601582746600002, -38.8409436468 -2.601582746600002, -38.8409436468 -2.101582746600002, -39.3409436468 -2.101582746600002, -39.3409436468 -2.601582746600002))"
POINT (-38.5909436468 -18.851582746600002),"POLYGON ((-38.8409436468 -19.101582746600002, -38.3409436468 -19.101582746600002, -38.3409436468 -18.601582746600002, -38.8409436468 -18.601582746600002, -38.8409436468 -19.101582746600002))"
POINT (-38.5909436468 -18.351582746600002),"POLYGON ((-38.8409436468 -18.601582746600002, -38.3409436468 -18.601582746600002, -38.3409436468 -18.101582746600002, -38.8409436468 -18.101582746600002, -38.8409436468 -18.601582746600002))"
POINT (-38.5909436468 -17.851582746600002),"POLYGON ((-38.8409436468 -18.101582746600002, -38.3409436468 -18.101582746600002, -38.3409436468 -17.601582746600002, -38.8409436468 -17.601582746600002, -38.8409436468 -18.101582746600002))"
POINT (-38.5909436468 -17.351582746600002),"POLYGON ((-38.8409436468 -17.601582746600002, -38.3409436468 -17.601582746600002, -38.3409436468 -17.101582746600002, -38.8409436468 -17.101582746600002, -38.8409436468 -17.601582746600002))"
POINT (-38.5909436468 -16.851582746600002),"POLYGON ((-38.8409436468 -17.101582746600002, -38.3409436468 -17.101582746600002, -38.3409436468 -16.601582746600002, -38.8409436468 -16.601582746600002, -38.8409436468 -17.101582746600002))"
POINT (-38.5909436468 -16.351582746600002),"POLYGON ((-38.8409436468 -16.601582746600002, -38.3409436468 -16.601582746600002, -38.3409436468 -16.101582746600002, -38.8409436468 -16.101582746600002, -38.8409436468 -16.601582746600002))"
POINT (-38.5909436468 -15.851582746600002),"POLYGON ((-38.8409436468 -16.101582746600002, -38.3409436468 -16.101582746600002, -38.3409436468 -15.601582746600002, -38.8409436468 -15.601582746600002, -38.8409436468 -16.101582746600002))"
POINT (-38.5909436468 -15.351582746600002),"POLYGON ((-38.8409436468 -15.601582746600002, -38.3409436468 -15.601582746600002, -38.3409436468 -15.101582746600002, -38.8409436468 -15.101582746600002, -38.8409436468 -15.601582746600002))"
POINT (-38.5909436468 -14.851582746600002),"POLYGON ((-38.8409436468 -15.101582746600002, -38.3409436468 -15.101582746600002, -38.3409436468 -14.601582746600002, -38.8409436468 -14.601582746600002, -38.8409436468 -15.101582746600002))"
POINT (-38.5909436468 -14.351582746600002),"POLYGON ((-38.8409436468 -14.601582746600002, -38.3409436468 -14.601582746600002, -38.3409436468 -14.101582746600002, -38.8409436468 -14.101582746600002, -38.8409436468 -14.601582746600002))"
POINT (-38.5909436468 -13.851582746600002),"POLYGON ((-38.8409436468 -14.101582746600002, -38.3409436468 -14.101582746600002, -38.3409436468 -13.601582746600002, -38.8409436468 -13.601582746600002, -38.8409436468 -14.101582746600002))"
POINT (-38.5909436468 -13.351582746600002),"POLYGON ((-38.8409436468 -13.601582746600002, -38.3409436468 -13.601582746600002, -38.3409436468 -13.101582746600002, -38.8409436468 -13.101582746600002, -38.8409436468 -13.601582746600002))"
POINT (-38.5909436468 -12.851582746600002),"POLYGON ((-38.8409436468 -13.101582746600002, -38.3409436468 -13.101582746600002, -38.3409436468 -12.601582746600002, -38.8409436468 -12.601582746600002, -38.8409436468 -13.101582746600002))"
POINT (-38.5909436468 -12.351582746600002),"POLYGON ((-38.8409436468 -12.601582746600002, -38.3409436468 -12.601582746600002, -38.3409436468 -12.101582746600002, -38.8409436468 -12.101582746600002, -38.8409436468 -12.601582746600002))"
POINT (-38.5909436468 -11.851582746600002),"POLYGON ((-38.8409436468 -12.101582746600002, -38.3409436468 -12.101582746600002, -38.3409436468 -11.601582746600002, -38.8409436468 -11.601582746600002, -38.8409436468 -12.101582746600002))"
POINT (-38.5909436468 -11.351582746600002),"POLYGON ((-38.8409436468 -11.601582746600002, -38.3409436468 -11.601582746600002, -38.3409436468 -11.101582746600002, -38.8409436468 -11.101582746600002, -38.8409436468 -11.601582746600002))"
POINT (-38.5909436468 -10.851582746600002),"POLYGON ((-38.8409436468 -11.101582746600002, -38.3409436468 -11.101582746600002, -38.3409436468 -10.601582746600002, -38.8409436468 -10.601582746600002, -38.8409436468 -11.101582746600002))"
POINT (-38.5909436468 -10.351582746600002),"POLYGON ((-38.8409436468 -10.601582746600002, -38.3409436468 -10.601582746600002, -38.3409436468 -10.101582746600002, -38.8409436468 -10.101582746600002, -38.8409436468 -10.601582746600002))"
POINT (-38.5909436468 -9.851582746600002),"POLYGON ((-38.8409436468 -10.101582746600002, -38.3409436468 -10.101582746600002, -38.3409436468 -9.601582746600002, -38.8409436468 -9.601582746600002, -38.8409436468 -10.101582746600002))"
POINT (-38.5909436468 -9.351582746600002),"POLYGON ((-38.8409436468 -9.601582746600002, -38.3409436468 -9.601582746600002, -38.3409436468 -9.101582746600002, -38.8409436468 -9.101582746600002, -38.8409436468 -9.601582746600002))"
POINT (-38.5909436468 -8.851582746600002),"POLYGON ((-38.8409436468 -9.101582746600002, -38.3409436468 -9.101582746600002, -38.3409436468 -8.601582746600002, -38.8409436468 -8.601582746600002, -38.8409436468 -9.101582746600002))"
POINT (-38.5909436468 -8.351582746600002),"POLYGON ((-38.8409436468 -8.601582746600002, -38.3409436468 -8.601582746600002, -38.3409436468 -8.101582746600002, -38.8409436468 -8.101582746600002, -38.8409436468 -8.601582746600002))"
POINT (-38.5909436468 -7.851582746600002),"POLYGON ((-38.8409436468 -8.101582746600002, -38.3409436468 -8.101582746600002, -38.3409436468 -7.601582746600002, -38.8409436468 -7.601582746600002, -38.8409436468 -8.101582746600002))"
POINT (-38.5909436468 -7.351582746600002),"POLYGON ((-38.8409436468 -7.601582746600002, -38.3409436468 -7.601582746600002, -38.3409436468 -7.101582746600002, -38.8409436468 -7.101582746600002, -38.8409436468 -7.601582746600002))"
POINT (-38.5909436468 -6.851582746600002),"POLYGON ((-38.8409436468 -7.101582746600002, -38.3409436468 -7.101582746600002, -38.3409436468 -6.601582746600002, -38.8409436468 -6.601582746600002, -38.8409436468 -7.101582746600002))"
POINT (-38.5909436468 -6.351582746600002),"POLYGON ((-38.8409436468 -6.601582746600002, -38.3409436468 -6.601582746600002, -38.3409436468 -6.101582746600002, -38.8409436468 -6.101582746600002, -38.8409436468 -6.601582746600002))"
POINT (-38.5909436468 -5.851582746600002),"POLYGON ((-38.8409436468 -6.101582746600002, -38.3409436468 -6.101582746600002, -38.3409436468 -5.601582746600002, -38.8409436468 -5.601582746600002, -38.8409436468 -6.101582746600002))"
POINT (-38.5909436468 -5.351582746600002),"POLYGON ((-38.8409436468 -5.601582746600002, -38.3409436468 -5.601582746600002, -38.3409436468 -5.101582746600002, -38.8409436468 -5.101582746600002, -38.8409436468 -5.601582746600002))"
POINT (-38.5909436468 -4.851582746600002),"POLYGON ((-38.8409436468 -5.101582746600002, -38.3409436468 -5.101582746600002, -38.3409436468 -4.601582746600002, -38.8409436468 -4.601582746600002, -38.8409436468 -5.101582746600002))"
POINT (-38.5909436468 -4.351582746600002),"POLYGON ((-38.8409436468 -4.601582746600002, -38.3409436468 -4.601582746600002, -38.3409436468 -4.101582746600002, -38.8409436468 -4.101582746600002, -38.8409436468 -4.601582746600002))"
POINT (-38.5909436468 -3.851582746600002),"POLYGON ((-38.8409436468 -4.101582746600002, -38.3409436468 -4.101582746600002, -38.3409436468 -3.601582746600002, -38.8409436468 -3.601582746600002, -38.8409436468 -4.101582746600002))"
POINT (-38.5909436468 -3.351582746600002),"POLYGON ((-38.8409436468 -3.601582746600002, -38.3409436468 -3.601582746600002, -38.3409436468 -3.101582746600002, -38.8409436468 -3.101582746600002, -38.8409436468 -3.601582746600002))"
POINT (-38.5909436468 -2.851582746600002),"POLYGON ((-38.8409436468 -3.101582746600002, -38.3409436468 -3.101582746600002, -38.3409436468 -2.601582746600002, -38.8409436468 -2.601582746600002, -38.8409436468 -3.101582746600002))"
POINT (-38.0909436468 -18.851582746600002),"POLYGON ((-38.3409436468 -19.101582746600002, -37.8409436468 -19.101582746600002, -37.8409436468 -18.601582746600002, -38.3409436468 -18.601582746600002, -38.3409436468 -19.101582746600002))"
POINT (-38.0909436468 -18.351582746600002),"POLYGON ((-38.3409436468 -18.601582746600002, -37.8409436468 -18.601582746600002, -37.8409436468 -18.101582746600002, -38.3409436468 -18.101582746600002, -38.3409436468 -18.601582746600002))"
POINT (-38.0909436468 -17.851582746600002),"POLYGON ((-38.3409436468 -18.101582746600002, -37.8409436468 -18.101582746600002, -37.8409436468 -17.601582746600002, -38.3409436468 -17.601582746600002, -38.3409436468 -18.101582746600002))"
POINT (-38.0909436468 -17.351582746600002),"POLYGON ((-38.3409436468 -17.601582746600002, -37.8409436468 -17.601582746600002, -37.8409436468 -17.101582746600002, -38.3409436468 -17.101582746600002, -38.3409436468 -17.601582746600002))"
POINT (-38.0909436468 -16.351582746600002),"POLYGON ((-38.3409436468 -16.601582746600002, -37.8409436468 -16.601582746600002, -37.8409436468 -16.101582746600002, -38.3409436468 -16.101582746600002, -38.3409436468 -16.601582746600002))"
POINT (-38.0909436468 -15.851582746600002),"POLYGON ((-38.3409436468 -16.101582746600002, -37.8409436468 -16.101582746600002, -37.8409436468 -15.601582746600002, -38.3409436468 -15.601582746600002, -38.3409436468 -16.101582746600002))"
POINT (-38.0909436468 -15.351582746600002),"POLYGON ((-38.3409436468 -15.601582746600002, -37.8409436468 -15.601582746600002, -37.8409436468 -15.101582746600002, -38.3409436468 -15.101582746600002, -38.3409436468 -15.601582746600002))"
POINT (-38.0909436468 -14.851582746600002),"POLYGON ((-38.3409436468 -15.101582746600002, -37.8409436468 -15.101582746600002, -37.8409436468 -14.601582746600002, -38.3409436468 -14.601582746600002, -38.3409436468 -15.101582746600002))"
POINT (-38.0909436468 -14.351582746600002),"POLYGON ((-38.3409436468 -14.601582746600002, -37.8409436468 -14.601582746600002, -37.8409436468 -14.101582746600002, -38.3409436468 -14.101582746600002, -38.3409436468 -14.601582746600002))"
POINT (-38.0909436468 -13.851582746600002),"POLYGON ((-38.3409436468 -14.101582746600002, -37.8409436468 -14.101582746600002, -37.8409436468 -13.601582746600002, -38.3409436468 -13.601582746600002, -38.3409436468 -14.101582746600002))"
POINT (-38.0909436468 -13.351582746600002),"POLYGON ((-38.3409436468 -13.601582746600002, -37.8409436468 -13.601582746600002, -37.8409436468 -13.101582746600002, -38.3409436468 -13.101582746600002, -38.3409436468 -13.601582746600002))"
POINT (-38.0909436468 -12.851582746600002),"POLYGON ((-38.3409436468 -13.101582746600002, -37.8409436468 -13.101582746600002, -37.8409436468 -12.601582746600002, -38.3409436468 -12.601582746600002, -38.3409436468 -13.101582746600002))"
POINT (-38.0909436468 -12.351582746600002),"POLYGON ((-38.3409436468 -12.601582746600002, -37.8409436468 -12.601582746600002, -37.8409436468 -12.101582746600002, -38.3409436468 -12.101582746600002, -38.3409436468 -12.601582746600002))"
POINT (-38.0909436468 -11.851582746600002),"POLYGON ((-38.3409436468 -12.101582746600002, -37.8409436468 -12.101582746600002, -37.8409436468 -11.601582746600002, -38.3409436468 -11.601582746600002, -38.3409436468 -12.101582746600002))"
POINT (-38.0909436468 -11.351582746600002),"POLYGON ((-38.3409436468 -11.601582746600002, -37.8409436468 -11.601582746600002, -37.8409436468 -11.101582746600002, -38.3409436468 -11.101582746600002, -38.3409436468 -11.601582746600002))"
POINT (-38.0909436468 -10.851582746600002),"POLYGON ((-38.3409436468 -11.101582746600002, -37.8409436468 -11.101582746600002, -37.8409436468 -10.601582746600002, -38.3409436468 -10.601582746600002, -38.3409436468 -11.101582746600002))"
POINT (-38.0909436468 -10.351582746600002),"POLYGON ((-38.3409436468 -10.601582746600002, -37.8409436468 -10.601582746600002, -37.8409436468 -10.101582746600002, -38.3409436468 -10.101582746600002, -38.3409436468 -10.601582746600002))"
POINT (-38.0909436468 -9.851582746600002),"POLYGON ((-38.3409436468 -10.101582746600002, -37.8409436468 -10.101582746600002, -37.8409436468 -9.601582746600002, -38.3409436468 -9.601582746600002, -38.3409436468 -10.101582746600002))"
POINT (-38.0909436468 -9.351582746600002),"POLYGON ((-38.3409436468 -9.601582746600002, -37.8409436468 -9.601582746600002, -37.8409436468 -9.101582746600002, -38.3409436468 -9.101582746600002, -38.3409436468 -9.601582746600002))"
POINT (-38.0909436468 -8.851582746600002),"POLYGON ((-38.3409436468 -9.101582746600002, -37.8409436468 -9.101582746600002, -37.8409436468 -8.601582746600002, -38.3409436468 -8.601582746600002, -38.3409436468 -9.101582746600002))"
POINT (-38.0909436468 -8.351582746600002),"POLYGON ((-38.3409436468 -8.601582746600002, -37.8409436468 -8.601582746600002, -37.8409436468 -8.101582746600002, -38.3409436468 -8.101582746600002, -38.3409436468 -8.601582746600002))"
POINT (-38.0909436468 -7.851582746600002),"POLYGON ((-38.3409436468 -8.101582746600002, -37.8409436468 -8.101582746600002, -37.8409436468 -7.601582746600002, -38.3409436468 -7.601582746600002, -38.3409436468 -8.101582746600002))"
POINT (-38.0909436468 -7.351582746600002),"POLYGON ((-38.3409436468 -7.601582746600002, -37.8409436468 -7.601582746600002, -37.8409436468 -7.101582746600002, -38.3409436468 -7.101582746600002, -38.3409436468 -7.601582746600002))"
POINT (-38.0909436468 -6.851582746600002),"POLYGON ((-38.3409436468 -7.101582746600002, -37.8409436468 -7.101582746600002, -37.8409436468 -6.601582746600002, -38.3409436468 -6.601582746600002, -38.3409436468 -7.101582746600002))"
POINT (-38.0909436468 -6.351582746600002),"POLYGON ((-38.3409436468 -6.601582746600002, -37.8409436468 -6.601582746600002, -37.8409436468 -6.101582746600002, -38.3409436468 -6.101582746600002, -38.3409436468 -6.601582746600002))"
POINT (-38.0909436468 -5.851582746600002),"POLYGON ((-38.3409436468 -6.101582746600002, -37.8409436468 -6.101582746600002, -37.8409436468 -5.601582746600002, -38.3409436468 -5.601582746600002, -38.3409436468 -6.101582746600002))"
POINT (-38.0909436468 -5.351582746600002),"POLYGON ((-38.3409436468 -5.601582746600002, -37.8409436468 -5.601582746600002, -37.8409436468 -5.101582746600002, -38.3409436468 -5.101582746600002, -38.3409436468 -5.601582746600002))"
POINT (-38.0909436468 -4.851582746600002),"POLYGON ((-38.3409436468 -5.101582746600002, -37.8409436468 -5.101582746600002, -37.8409436468 -4.601582746600002, -38.3409436468 -4.601582746600002, -38.3409436468 -5.101582746600002))"
POINT (-38.0909436468 -4.351582746600002),"POLYGON ((-38.3409436468 -4.601582746600002, -37.8409436468 -4.601582746600002, -37.8409436468 -4.101582746600002, -38.3409436468 -4.101582746600002, -38.3409436468 -4.601582746600002))"
POINT (-38.0909436468 -3.851582746600002),"POLYGON ((-38.3409436468 -4.101582746600002, -37.8409436468 -4.101582746600002, -37.8409436468 -3.601582746600002, -38.3409436468 -3.601582746600002, -38.3409436468 -4.101582746600002))"
POINT (-38.0909436468 -3.351582746600002),"POLYGON ((-38.3409436468 -3.601582746600002, -37.8409436468 -3.601582746600002, -37.8409436468 -3.101582746600002, -38.3409436468 -3.101582746600002, -38.3409436468 -3.601582746600002))"
POINT (-38.0909436468 -2.851582746600002),"POLYGON ((-38.3409436468 -3.101582746600002, -37.8409436468 -3.101582746600002, -37.8409436468 -2.601582746600002, -38.3409436468 -2.601582746600002, -38.3409436468 -3.101582746600002))"
POINT (-37.5909436468 -13.351582746600002),"POLYGON ((-37.8409436468 -13.601582746600002, -37.3409436468 -13.601582746600002, -37.3409436468 -13.101582746600002, -37.8409436468 -13.101582746600002, -37.8409436468 -13.601582746600002))"
POINT (-37.5909436468 -12.851582746600002),"POLYGON ((-37.8409436468 -13.101582746600002, -37.3409436468 -13.101582746600002, -37.3409436468 -12.601582746600002, -37.8409436468 -12.601582746600002, -37.8409436468 -13.101582746600002))"
POINT (-37.5909436468 -12.351582746600002),"POLYGON ((-37.8409436468 -12.601582746600002, -37.3409436468 -12.601582746600002, -37.3409436468 -12.101582746600002, -37.8409436468 -12.101582746600002, -37.8409436468 -12.601582746600002))"
POINT (-37.5909436468 -11.851582746600002),"POLYGON ((-37.8409436468 -12.101582746600002, -37.3409436468 -12.101582746600002, -37.3409436468 -11.601582746600002, -37.8409436468 -11.601582746600002, -37.8409436468 -12.101582746600002))"
POINT (-37.5909436468 -11.351582746600002),"POLYGON ((-37.8409436468 -11.601582746600002, -37.3409436468 -11.601582746600002, -37.3409436468 -11.101582746600002, -37.8409436468 -11.101582746600002, -37.8409436468 -11.601582746600002))"
POINT (-37.5909436468 -10.851582746600002),"POLYGON ((-37.8409436468 -11.101582746600002, -37.3409436468 -11.101582746600002, -37.3409436468 -10.601582746600002, -37.8409436468 -10.601582746600002, -37.8409436468 -11.101582746600002))"
POINT (-37.5909436468 -10.351582746600002),"POLYGON ((-37.8409436468 -10.601582746600002, -37.3409436468 -10.601582746600002, -37.3409436468 -10.101582746600002, -37.8409436468 -10.101582746600002, -37.8409436468 -10.601582746600002))"
POINT (-37.5909436468 -9.851582746600002),"POLYGON ((-37.8409436468 -10.101582746600002, -37.3409436468 -10.101582746600002, -37.3409436468 -9.601582746600002, -37.8409436468 -9.601582746600002, -37.8409436468 -10.101582746600002))"
POINT (-37.5909436468 -9.351582746600002),"POLYGON ((-37.8409436468 -9.601582746600002, -37.3409436468 -9.601582746600002, -37.3409436468 -9.101582746600002, -37.8409436468 -9.101582746600002, -37.8409436468 -9.601582746600002))"
POINT (-37.5909436468 -8.851582746600002),"POLYGON ((-37.8409436468 -9.101582746600002, -37.3409436468 -9.101582746600002, -37.3409436468 -8.601582746600002, -37.8409436468 -8.601582746600002, -37.8409436468 -9.101582746600002))"
POINT (-37.5909436468 -8.351582746600002),"POLYGON ((-37.8409436468 -8.601582746600002, -37.3409436468 -8.601582746600002, -37.3409436468 -8.101582746600002, -37.8409436468 -8.101582746600002, -37.8409436468 -8.601582746600002))"
POINT (-37.5909436468 -7.851582746600002),"POLYGON ((-37.8409436468 -8.101582746600002, -37.3409436468 -8.101582746600002, -37.3409436468 -7.601582746600002, -37.8409436468 -7.601582746600002, -37.8409436468 -8.101582746600002))"
POINT (-37.5909436468 -7.351582746600002),"POLYGON ((-37.8409436468 -7.601582746600002, -37.3409436468 -7.601582746600002, -37.3409436468 -7.101582746600002, -37.8409436468 -7.101582746600002, -37.8409436468 -7.601582746600002))"
POINT (-37.5909436468 -6.851582746600002),"POLYGON ((-37.8409436468 -7.101582746600002, -37.3409436468 -7.101582746600002, -37.3409436468 -6.601582746600002, -37.8409436468 -6.601582746600002, -37.8409436468 -7.101582746600002))"
POINT (-37.5909436468 -6.351582746600002),"POLYGON ((-37.8409436468 -6.601582746600002, -37.3409436468 -6.601582746600002, -37.3409436468 -6.101582746600002, -37.8409436468 -6.101582746600002, -37.8409436468 -6.601582746600002))"
POINT (-37.5909436468 -5.851582746600002),"POLYGON ((-37.8409436468 -6.101582746600002, -37.3409436468 -6.101582746600002, -37.3409436468 -5.601582746600002, -37.8409436468 -5.601582746600002, -37.8409436468 -6.101582746600002))"
POINT (-37.5909436468 -5.351582746600002),"POLYGON ((-37.8409436468 -5.601582746600002, -37.3409436468 -5.601582746600002, -37.3409436468 -5.101582746600002, -37.8409436468 -5.101582746600002, -37.8409436468 -5.601582746600002))"
POINT (-37.5909436468 -4.851582746600002),"POLYGON ((-37.8409436468 -5.101582746600002, -37.3409436468 -5.101582746600002, -37.3409436468 -4.601582746600002, -37.8409436468 -4.601582746600002, -37.8409436468 -5.101582746600002))"
POINT (-37.5909436468 -4.351582746600002),"POLYGON ((-37.8409436468 -4.601582746600002, -37.3409436468 -4.601582746600002, -37.3409436468 -4.101582746600002, -37.8409436468 -4.101582746600002, -37.8409436468 -4.601582746600002))"
POINT (-37.5909436468 -3.851582746600002),"POLYGON ((-37.8409436468 -4.101582746600002, -37.3409436468 -4.101582746600002, -37.3409436468 -3.601582746600002, -37.8409436468 -3.601582746600002, -37.8409436468 -4.101582746600002))"
POINT (-37.5909436468 -3.351582746600002),"POLYGON ((-37.8409436468 -3.601582746600002, -37.3409436468 -3.601582746600002, -37.3409436468 -3.101582746600002, -37.8409436468 -3.101582746600002, -37.8409436468 -3.601582746600002))"
POINT (-37.0909436468 -12.851582746600002),"POLYGON ((-37.3409436468 -13.101582746600002, -36.8409436468 -13.101582746600002, -36.8409436468 -12.601582746600002, -37.3409436468 -12.601582746600002, -37.3409436468 -13.101582746600002))"
POINT (-37.0909436468 -12.351582746600002),"POLYGON ((-37.3409436468 -12.601582746600002, -36.8409436468 -12.601582746600002, -36.8409436468 -12.101582746600002, -37.3409436468 -12.101582746600002, -37.3409436468 -12.601582746600002))"
POINT (-37.0909436468 -11.851582746600002),"POLYGON ((-37.3409436468 -12.101582746600002, -36.8409436468 -12.101582746600002, -36.8409436468 -11.601582746600002, -37.3409436468 -11.601582746600002, -37.3409436468 -12.101582746600002))"
POINT (-37.0909436468 -11.351582746600002),"POLYGON ((-37.3409436468 -11.601582746600002, -36.8409436468 -11.601582746600002, -36.8409436468 -11.101582746600002, -37.3409436468 -11.101582746600002, -37.3409436468 -11.601582746600002))"
POINT (-37.0909436468 -10.851582746600002),"POLYGON ((-37.3409436468 -11.101582746600002, -36.8409436468 -11.101582746600002, -36.8409436468 -10.601582746600002, -37.3409436468 -10.601582746600002, -37.3409436468 -11.101582746600002))"
POINT (-37.0909436468 -10.351582746600002),"POLYGON ((-37.3409436468 -10.601582746600002, -36.8409436468 -10.601582746600002, -36.8409436468 -10.101582746600002, -37.3409436468 -10.101582746600002, -37.3409436468 -10.601582746600002))"
