;center_point;envelope
1235;POINT (-54.51948240451275 -27.53694733149513);POLYGON ((-54.83849355569283 -27.60158301, -54.83805984 -27.59995296, -54.832032 -27.57316104, -54.81440208 -27.53342604, -54.80678304 -27.52976601, -54.79432884 -27.53638704, -54.78557184 -27.57626397, -54.77462496 -27.58554297, -54.76520088 -27.58496103, -54.75857796 -27.58248297, -54.75285684 -27.57450096, -54.74151396 -27.56132199, -54.72279792 -27.56326104, -54.68198112 -27.57427398, -54.67260708 -27.56967003, -54.671184 -27.55801701, -54.67898808 -27.528939, -54.67841604 -27.51429096, -54.67128516 -27.50475501, -54.66393396 -27.505332, -54.65716488 -27.51114402, -54.64322496 -27.54239301, -54.63152604 -27.54537498, -54.62136684 -27.54092403, -54.61537716 -27.53363601, -54.60788916 -27.51123699, -54.59117796 -27.48036699, -54.58981716 -27.46368, -54.58481712 -27.45418698, -54.57399084 -27.45336501, -54.566847 -27.45756396, -54.54729396 -27.47699496, -54.53568 -27.50319297, -54.52980408 -27.50545701, -54.516438 -27.49838301, -54.51074388 -27.486648, -54.50320584 -27.48104802, -54.47401596 -27.48090897, -54.45671184 -27.478656, -54.44360604 -27.47231802, -54.44136 -27.45968004, -54.44816904 -27.45416898, -54.46768392 -27.43682103, -54.46941192 -27.42836202, -54.46229112 -27.42258996, -54.43479 -27.42345396, -54.42513984 -27.41688396, -54.41373612 -27.406422, -54.40595112 -27.40593303, -54.39027888 -27.41652801, -54.38451816 -27.42470703, -54.36800388 -27.45133101, -54.35888796 -27.46079001, -54.34610292 -27.46675899, -54.34024991999999 -27.46259265510584, -54.34024991999999 -27.60158301, -54.83849355569283 -27.60158301))
1236;POINT (-54.44650558171608 -25.62784046842911);MULTIPOLYGON (((-54.34258496568414 -25.60158301, -54.34520184 -25.60692303, -54.35472888 -25.60723497, -54.36121292345295 -25.60158301, -54.34258496568414 -25.60158301)), ((-54.38715724287246 -25.60158301, -54.38886984 -25.60498101, -54.38745216 -25.621956, -54.39336696 -25.63436997, -54.42486588 -25.65814896, -54.422361 -25.68826998, -54.42917004 -25.69496697, -54.43783884 -25.69083102, -54.44730504 -25.65850698, -54.467199 -25.63659, -54.48159684 -25.62614802, -54.500067 -25.61413104, -54.52112088 -25.627275, -54.52656012 -25.62722496, -54.53647992 -25.61748597, -54.53310590146728 -25.60158301, -54.38715724287246 -25.60158301)))
1237;POINT (-54.44742572941114 -25.39467603627038);POLYGON ((-54.34024991999999 -25.59681809233519, -54.34258496568414 -25.60158301, -54.36121292345295 -25.60158301, -54.37009008 -25.59384504, -54.38550312 -25.59830103, -54.38715724287246 -25.60158301, -54.53310590146728 -25.60158301, -54.53290116 -25.60061799, -54.540432 -25.59463497, -54.55553508 -25.58693997, -54.56565612 -25.59050703, -54.59320296 -25.59189096, -54.593226 -25.5438, -54.59984208 -25.52152599, -54.60045192 -25.48415403, -54.61684308 -25.46899101, -54.61863408 -25.457094, -54.61745004 -25.45161201, -54.60738912 -25.44580197, -54.59937516 -25.43397498, -54.59432508 -25.421409, -54.58689216 -25.39716804, -54.57884292 -25.384914, -54.56439216 -25.36726698, -54.54133308 -25.34885604, -54.51766884 -25.31503701, -54.50022288 -25.29840402, -54.49047804 -25.27520103, -54.48133584 -25.23269898, -54.47039796 -25.21177704, -54.463365 -25.19404299, -54.447948 -25.173126, -54.43734384 -25.17023304, -54.42978708 -25.15899798, -54.43131492 -25.13659599, -54.43711488 -25.12504998, -54.45791868069896 -25.10158301, -54.34024991999999 -25.10158301, -54.34024991999999 -25.59681809233519))
1238;POINT (-54.3868324703571 -24.95188184743544);POLYGON ((-54.45791868069896 -25.10158301, -54.46026 -25.09894197, -54.45757296 -25.07162004, -54.46164384 -25.06095099, -54.45891 -25.03854999, -54.44209008 -24.98972103, -54.44142084 -24.94868004, -54.42932484 -24.92160201, -54.41783796 -24.89394996, -54.40889808 -24.84208296, -54.38998008 -24.78459699, -54.38170188 -24.76781802, -54.36899496 -24.75773199, -54.35736696 -24.74274402, -54.34908984 -24.71309496, -54.34024991999999 -24.6967326678476, -54.34024991999999 -25.10158301, -54.45791868069896 -25.10158301))
1239;POINT (-54.34148209628842 -24.14879011251844);POLYGON ((-54.34024991999999 -24.16698273479532, -54.34236792 -24.16268601, -54.34275492 -24.14519604, -54.34395804 -24.14016999, -54.34024991999999 -24.13206109665158, -54.34024991999999 -24.16698273479532))
1240;POINT (-54.57248572369691 -23.74746206526222);POLYGON ((-54.34024991999999 -24.00375882498595, -54.35598096 -24.00573303, -54.36920088 -23.99332401, -54.37916784 -23.99023899, -54.39855996 -23.96520603, -54.41403492 -23.959665, -54.42570108 -23.927571, -54.42936912 -23.91435198, -54.43706016 -23.90619402, -54.449397 -23.90088402, -54.48311604 -23.89454496, -54.50036616 -23.87590803, -54.50447916 -23.88522996, -54.51055704 -23.88325302, -54.51703704 -23.88567699, -54.52628112 -23.87450097, -54.53700192 -23.87464596, -54.54686988 -23.869674, -54.55314288 -23.87189997, -54.56948616 -23.87448297, -54.57242088 -23.86848897, -54.56619612 -23.85513099, -54.58119696 -23.84652303, -54.58472784 -23.83689501, -54.59528916 -23.84322804, -54.60100308 -23.85170199, -54.60978492 -23.85112599, -54.61709292 -23.83369803, -54.625122 -23.83357698, -54.63225216 -23.82850899, -54.64714284 -23.83236702, -54.65395512 -23.81912703, -54.666927 -23.81669001, -54.67095504 -23.81175198, -54.68722884 -23.83095501, -54.69897816 -23.84033796, -54.69822792 -23.85592497, -54.70522704 -23.862915, -54.74441988 -23.86706004, -54.74917584 -23.859207, -54.758817 -23.85573804, -54.76389516 -23.86452402, -54.773757 -23.86377198, -54.77859108 -23.86934496, -54.79168392 -23.86648098, -54.79776 -23.87483397, -54.809532 -23.88105801, -54.81353484 -23.888277, -54.83619684 -23.88210696, -54.84024991999999 -23.88615588223545, -54.84024991999999 -23.60158301, -54.34024991999999 -23.60158301, -54.34024991999999 -24.00375882498595))
1241;POINT (-54.59024991999999 -23.35158301);POLYGON ((-54.84024991999999 -23.60158301, -54.84024991999999 -23.10158301, -54.34024991999999 -23.10158301, -54.34024991999999 -23.60158301, -54.84024991999999 -23.60158301))
1242;POINT (-54.59024991999999 -22.85158301);POLYGON ((-54.84024991999999 -23.10158301, -54.84024991999999 -22.60158301, -54.34024991999999 -22.60158301, -54.34024991999999 -23.10158301, -54.84024991999999 -23.10158301))
1243;POINT (-54.59024991999999 -22.35158301);POLYGON ((-54.84024991999999 -22.60158301, -54.84024991999999 -22.10158301, -54.34024991999999 -22.10158301, -54.34024991999999 -22.60158301, -54.84024991999999 -22.60158301))
1244;POINT (-54.59024991999999 -21.85158301);POLYGON ((-54.84024991999999 -22.10158301, -54.84024991999999 -21.60158301, -54.34024991999999 -21.60158301, -54.34024991999999 -22.10158301, -54.84024991999999 -22.10158301))
1245;POINT (-54.59024991999999 -21.35158301);POLYGON ((-54.84024991999999 -21.60158301, -54.84024991999999 -21.10158301, -54.34024991999999 -21.10158301, -54.34024991999999 -21.60158301, -54.84024991999999 -21.60158301))
1246;POINT (-54.59024991999999 -20.85158301);POLYGON ((-54.84024991999999 -21.10158301, -54.84024991999999 -20.60158301, -54.34024991999999 -20.60158301, -54.34024991999999 -21.10158301, -54.84024991999999 -21.10158301))
1247;POINT (-54.59024991999999 -20.35158301);POLYGON ((-54.84024991999999 -20.60158301, -54.84024991999999 -20.10158301, -54.34024991999999 -20.10158301, -54.34024991999999 -20.60158301, -54.84024991999999 -20.60158301))
1248;POINT (-54.59024991999999 -19.85158301);POLYGON ((-54.84024991999999 -20.10158301, -54.84024991999999 -19.60158301, -54.34024991999999 -19.60158301, -54.34024991999999 -20.10158301, -54.84024991999999 -20.10158301))
1249;POINT (-54.59024991999999 -19.35158301);POLYGON ((-54.84024991999999 -19.60158301, -54.84024991999999 -19.10158301, -54.34024991999999 -19.10158301, -54.34024991999999 -19.60158301, -54.84024991999999 -19.60158301))
1250;POINT (-54.59024991999999 -18.85158301);POLYGON ((-54.84024991999999 -19.10158301, -54.84024991999999 -18.60158301, -54.34024991999999 -18.60158301, -54.34024991999999 -19.10158301, -54.84024991999999 -19.10158301))
1251;POINT (-54.59024991999999 -18.35158301);POLYGON ((-54.84024991999999 -18.60158301, -54.84024991999999 -18.10158301, -54.34024991999999 -18.10158301, -54.34024991999999 -18.60158301, -54.84024991999999 -18.60158301))
1252;POINT (-54.59024991999999 -17.85158301);POLYGON ((-54.84024991999999 -18.10158301, -54.84024991999999 -17.60158301, -54.34024991999999 -17.60158301, -54.34024991999999 -18.10158301, -54.84024991999999 -18.10158301))
1253;POINT (-54.59024991999999 -17.35158301);POLYGON ((-54.84024991999999 -17.60158301, -54.84024991999999 -17.10158301, -54.34024991999999 -17.10158301, -54.34024991999999 -17.60158301, -54.84024991999999 -17.60158301))
1254;POINT (-54.59024991999999 -16.85158301);POLYGON ((-54.84024991999999 -17.10158301, -54.84024991999999 -16.60158301, -54.34024991999999 -16.60158301, -54.34024991999999 -17.10158301, -54.84024991999999 -17.10158301))
1255;POINT (-54.59024991999999 -16.35158301);POLYGON ((-54.84024991999999 -16.60158301, -54.84024991999999 -16.10158301, -54.34024991999999 -16.10158301, -54.34024991999999 -16.60158301, -54.84024991999999 -16.60158301))
1256;POINT (-54.59024991999999 -15.85158301);POLYGON ((-54.84024991999999 -16.10158301, -54.84024991999999 -15.60158301, -54.34024991999999 -15.60158301, -54.34024991999999 -16.10158301, -54.84024991999999 -16.10158301))
1257;POINT (-54.59024991999999 -15.35158301);POLYGON ((-54.84024991999999 -15.60158301, -54.84024991999999 -15.10158301, -54.34024991999999 -15.10158301, -54.34024991999999 -15.60158301, -54.84024991999999 -15.60158301))
1258;POINT (-54.59024991999999 -14.85158301);POLYGON ((-54.84024991999999 -15.10158301, -54.84024991999999 -14.60158301, -54.34024991999999 -14.60158301, -54.34024991999999 -15.10158301, -54.84024991999999 -15.10158301))
1259;POINT (-54.59024991999999 -14.35158301);POLYGON ((-54.84024991999999 -14.60158301, -54.84024991999999 -14.10158301, -54.34024991999999 -14.10158301, -54.34024991999999 -14.60158301, -54.84024991999999 -14.60158301))
1260;POINT (-54.59024991999999 -13.85158301);POLYGON ((-54.84024991999999 -14.10158301, -54.84024991999999 -13.60158301, -54.34024991999999 -13.60158301, -54.34024991999999 -14.10158301, -54.84024991999999 -14.10158301))
1261;POINT (-54.59024991999999 -13.35158301);POLYGON ((-54.84024991999999 -13.60158301, -54.84024991999999 -13.10158301, -54.34024991999999 -13.10158301, -54.34024991999999 -13.60158301, -54.84024991999999 -13.60158301))
1262;POINT (-54.59024991999999 -12.85158301);POLYGON ((-54.84024991999999 -13.10158301, -54.84024991999999 -12.60158301, -54.34024991999999 -12.60158301, -54.34024991999999 -13.10158301, -54.84024991999999 -13.10158301))
1263;POINT (-54.59024991999999 -12.35158301);POLYGON ((-54.84024991999999 -12.60158301, -54.84024991999999 -12.10158301, -54.34024991999999 -12.10158301, -54.34024991999999 -12.60158301, -54.84024991999999 -12.60158301))
1264;POINT (-54.59024991999999 -11.85158301);POLYGON ((-54.84024991999999 -12.10158301, -54.84024991999999 -11.60158301, -54.34024991999999 -11.60158301, -54.34024991999999 -12.10158301, -54.84024991999999 -12.10158301))
1265;POINT (-54.59024991999999 -11.35158301);POLYGON ((-54.84024991999999 -11.60158301, -54.84024991999999 -11.10158301, -54.34024991999999 -11.10158301, -54.34024991999999 -11.60158301, -54.84024991999999 -11.60158301))
1266;POINT (-54.59024991999999 -10.85158301);POLYGON ((-54.84024991999999 -11.10158301, -54.84024991999999 -10.60158301, -54.34024991999999 -10.60158301, -54.34024991999999 -11.10158301, -54.84024991999999 -11.10158301))
1267;POINT (-54.59024991999999 -10.35158301);POLYGON ((-54.84024991999999 -10.60158301, -54.84024991999999 -10.10158301, -54.34024991999999 -10.10158301, -54.34024991999999 -10.60158301, -54.84024991999999 -10.60158301))
1268;POINT (-54.59024991999999 -9.851583009999999);POLYGON ((-54.84024991999999 -10.10158301, -54.84024991999999 -9.601583009999999, -54.34024991999999 -9.601583009999999, -54.34024991999999 -10.10158301, -54.84024991999999 -10.10158301))
1269;POINT (-54.59024991999999 -9.351583009999999);POLYGON ((-54.84024991999999 -9.601583009999999, -54.84024991999999 -9.101583009999999, -54.34024991999999 -9.101583009999999, -54.34024991999999 -9.601583009999999, -54.84024991999999 -9.601583009999999))
1270;POINT (-54.59024991999999 -8.851583009999999);POLYGON ((-54.84024991999999 -9.101583009999999, -54.84024991999999 -8.601583009999999, -54.34024991999999 -8.601583009999999, -54.34024991999999 -9.101583009999999, -54.84024991999999 -9.101583009999999))
1271;POINT (-54.59024991999999 -8.351583009999999);POLYGON ((-54.84024991999999 -8.601583009999999, -54.84024991999999 -8.101583009999999, -54.34024991999999 -8.101583009999999, -54.34024991999999 -8.601583009999999, -54.84024991999999 -8.601583009999999))
1272;POINT (-54.59024991999999 -7.851583009999999);POLYGON ((-54.84024991999999 -8.101583009999999, -54.84024991999999 -7.601583009999999, -54.34024991999999 -7.601583009999999, -54.34024991999999 -8.101583009999999, -54.84024991999999 -8.101583009999999))
1273;POINT (-54.59024991999999 -7.351583009999999);POLYGON ((-54.84024991999999 -7.601583009999999, -54.84024991999999 -7.101583009999999, -54.34024991999999 -7.101583009999999, -54.34024991999999 -7.601583009999999, -54.84024991999999 -7.601583009999999))
1274;POINT (-54.59024991999999 -6.851583009999999);POLYGON ((-54.84024991999999 -7.101583009999999, -54.84024991999999 -6.601583009999999, -54.34024991999999 -6.601583009999999, -54.34024991999999 -7.101583009999999, -54.84024991999999 -7.101583009999999))
1275;POINT (-54.59024991999999 -6.351583009999999);POLYGON ((-54.84024991999999 -6.601583009999999, -54.84024991999999 -6.101583009999999, -54.34024991999999 -6.101583009999999, -54.34024991999999 -6.601583009999999, -54.84024991999999 -6.601583009999999))
1276;POINT (-54.59024991999999 -5.851583009999999);POLYGON ((-54.84024991999999 -6.101583009999999, -54.84024991999999 -5.601583009999999, -54.34024991999999 -5.601583009999999, -54.34024991999999 -6.101583009999999, -54.84024991999999 -6.101583009999999))
1277;POINT (-54.59024991999999 -5.351583009999999);POLYGON ((-54.84024991999999 -5.601583009999999, -54.84024991999999 -5.101583009999999, -54.34024991999999 -5.101583009999999, -54.34024991999999 -5.601583009999999, -54.84024991999999 -5.601583009999999))
1278;POINT (-54.59024991999999 -4.851583009999999);POLYGON ((-54.84024991999999 -5.101583009999999, -54.84024991999999 -4.601583009999999, -54.34024991999999 -4.601583009999999, -54.34024991999999 -5.101583009999999, -54.84024991999999 -5.101583009999999))
1279;POINT (-54.59024991999999 -4.351583009999999);POLYGON ((-54.84024991999999 -4.601583009999999, -54.84024991999999 -4.101583009999999, -54.34024991999999 -4.101583009999999, -54.34024991999999 -4.601583009999999, -54.84024991999999 -4.601583009999999))
1280;POINT (-54.59024991999999 -3.851583009999999);POLYGON ((-54.84024991999999 -4.101583009999999, -54.84024991999999 -3.601583009999999, -54.34024991999999 -3.601583009999999, -54.34024991999999 -4.101583009999999, -54.84024991999999 -4.101583009999999))
1281;POINT (-54.59024991999999 -3.351583009999999);POLYGON ((-54.84024991999999 -3.601583009999999, -54.84024991999999 -3.101583009999999, -54.34024991999999 -3.101583009999999, -54.34024991999999 -3.601583009999999, -54.84024991999999 -3.601583009999999))
1282;POINT (-54.59024991999999 -2.851583009999999);POLYGON ((-54.84024991999999 -3.101583009999999, -54.84024991999999 -2.601583009999999, -54.34024991999999 -2.601583009999999, -54.34024991999999 -3.101583009999999, -54.84024991999999 -3.101583009999999))
1283;POINT (-54.59024991999999 -2.351583009999999);POLYGON ((-54.84024991999999 -2.601583009999999, -54.84024991999999 -2.101583009999999, -54.34024991999999 -2.101583009999999, -54.34024991999999 -2.601583009999999, -54.84024991999999 -2.601583009999999))
1284;POINT (-54.59024991999999 -1.851583009999999);POLYGON ((-54.84024991999999 -2.101583009999999, -54.84024991999999 -1.601583009999999, -54.34024991999999 -1.601583009999999, -54.34024991999999 -2.101583009999999, -54.84024991999999 -2.101583009999999))
1285;POINT (-54.59024991999999 -1.351583009999999);POLYGON ((-54.84024991999999 -1.601583009999999, -54.84024991999999 -1.101583009999999, -54.34024991999999 -1.101583009999999, -54.34024991999999 -1.601583009999999, -54.84024991999999 -1.601583009999999))
1286;POINT (-54.59024991999999 -0.8515830099999988);POLYGON ((-54.84024991999999 -1.101583009999999, -54.84024991999999 -0.6015830099999988, -54.34024991999999 -0.6015830099999988, -54.34024991999999 -1.101583009999999, -54.84024991999999 -1.101583009999999))
1287;POINT (-54.59024991999999 -0.3515830099999988);POLYGON ((-54.84024991999999 -0.6015830099999988, -54.84024991999999 -0.1015830099999988, -54.34024991999999 -0.1015830099999988, -54.34024991999999 -0.6015830099999988, -54.84024991999999 -0.6015830099999988))
1288;POINT (-54.59024991999999 0.1484169900000012);POLYGON ((-54.84024991999999 -0.1015830099999988, -54.84024991999999 0.3984169900000012, -54.34024991999999 0.3984169900000012, -54.34024991999999 -0.1015830099999988, -54.84024991999999 -0.1015830099999988))
1289;POINT (-54.59024991999999 0.6484169900000012);POLYGON ((-54.84024991999999 0.3984169900000012, -54.84024991999999 0.8984169900000012, -54.34024991999999 0.8984169900000012, -54.34024991999999 0.3984169900000012, -54.84024991999999 0.3984169900000012))
1290;POINT (-54.59024991999999 1.148416990000001);POLYGON ((-54.84024991999999 0.8984169900000012, -54.84024991999999 1.398416990000001, -54.34024991999999 1.398416990000001, -54.34024991999999 0.8984169900000012, -54.84024991999999 0.8984169900000012))
1291;POINT (-54.59024991999999 1.648416990000001);POLYGON ((-54.84024991999999 1.398416990000001, -54.84024991999999 1.898416990000001, -54.34024991999999 1.898416990000001, -54.34024991999999 1.398416990000001, -54.84024991999999 1.398416990000001))
1292;POINT (-54.61574724100589 2.11038860367047);POLYGON ((-54.68853427369504 2.398416990000001, -54.69161292 2.361726, -54.66177504 2.32731702, -54.60122016 2.33749602, -54.43610688 2.21021802, -54.34024991999999 2.198188737964083, -54.34024991999999 1.898416990000001, -54.84024991999999 1.898416990000001, -54.84024991999999 2.398416990000001, -54.68853427369504 2.398416990000001))
1293;POINT (-54.7565655479881 2.426632892351125);POLYGON ((-54.84024991999999 2.436295909304786, -54.79691904 2.43934704, -54.74355804 2.47181598, -54.68444496 2.44715301, -54.68853427369504 2.398416990000001, -54.84024991999999 2.398416990000001, -54.84024991999999 2.436295909304786))
