;center_point;envelope
281;POINT (-41.85343023208235 -14.93037611512836);POLYGON ((-41.69040384853346 -15.198939, -41.79448296 -15.10591896, -41.80032 -15.10064199, -41.80898916 -15.10064298, -41.81595084 -15.10793397, -41.84164692 -15.1137, -41.85095184 -15.11615898, -41.85411516 -15.11699499, -41.87058912 -15.11608302, -41.87214288 -15.11599698, -41.87987892 -15.13689498, -41.89664808 -15.15144402, -41.90948316 -15.15391299, -41.914728 -15.16013199, -41.92623612 -15.16033602, -41.93214516 -15.17404599, -41.95304316 -15.17520897, -41.97893508 -15.16708404, -41.98740192 -15.16787397, -41.99429988 -15.15841902, -42.02318412 -15.16475097, -42.03093096 -15.16608504, -42.07290192 -15.17524704, -42.08431716 -15.18607404, -42.09122808 -15.18615, -42.09567516 -15.18198696, -42.09792804 -15.16786803, -42.10471684 -15.1665806473866, -42.10471684 -14.698939, -41.60471684 -14.698939, -41.60471684 -15.198939, -41.69040384853346 -15.198939))
282;POINT (-41.85471684 -14.448939);POLYGON ((-42.10471684 -14.698939, -42.10471684 -14.198939, -41.60471684 -14.198939, -41.60471684 -14.698939, -42.10471684 -14.698939))
283;POINT (-41.85471684 -13.948939);POLYGON ((-42.10471684 -14.198939, -42.10471684 -13.698939, -41.60471684 -13.698939, -41.60471684 -14.198939, -42.10471684 -14.198939))
284;POINT (-41.85471684 -13.448939);POLYGON ((-42.10471684 -13.698939, -42.10471684 -13.198939, -41.60471684 -13.198939, -41.60471684 -13.698939, -42.10471684 -13.698939))
285;POINT (-41.85471684 -12.948939);POLYGON ((-42.10471684 -13.198939, -42.10471684 -12.698939, -41.60471684 -12.698939, -41.60471684 -13.198939, -42.10471684 -13.198939))
286;POINT (-41.85471684 -12.448939);POLYGON ((-42.10471684 -12.698939, -42.10471684 -12.198939, -41.60471684 -12.198939, -41.60471684 -12.698939, -42.10471684 -12.698939))
287;POINT (-41.85471684 -11.948939);POLYGON ((-42.10471684 -12.198939, -42.10471684 -11.698939, -41.60471684 -11.698939, -41.60471684 -12.198939, -42.10471684 -12.198939))
288;POINT (-41.85471684 -11.448939);POLYGON ((-42.10471684 -11.698939, -42.10471684 -11.198939, -41.60471684 -11.198939, -41.60471684 -11.698939, -42.10471684 -11.698939))
289;POINT (-41.85471684 -10.948939);POLYGON ((-42.10471684 -11.198939, -42.10471684 -10.698939, -41.60471684 -10.698939, -41.60471684 -11.198939, -42.10471684 -11.198939))
290;POINT (-41.85471684 -10.448939);POLYGON ((-42.10471684 -10.698939, -42.10471684 -10.198939, -41.60471684 -10.198939, -41.60471684 -10.698939, -42.10471684 -10.698939))
291;POINT (-41.85471684 -9.948939000000003);POLYGON ((-42.10471684 -10.198939, -42.10471684 -9.698939000000003, -41.60471684 -9.698939000000003, -41.60471684 -10.198939, -42.10471684 -10.198939))
292;POINT (-41.85471684 -9.448939000000003);POLYGON ((-42.10471684 -9.698939000000003, -42.10471684 -9.198939000000003, -41.60471684 -9.198939000000003, -41.60471684 -9.698939000000003, -42.10471684 -9.698939000000003))
293;POINT (-41.85471684 -8.948939000000003);POLYGON ((-42.10471684 -9.198939000000003, -42.10471684 -8.698939000000003, -41.60471684 -8.698939000000003, -41.60471684 -9.198939000000003, -42.10471684 -9.198939000000003))
294;POINT (-41.85471684 -8.448939000000003);POLYGON ((-42.10471684 -8.698939000000003, -42.10471684 -8.198939000000003, -41.60471684 -8.198939000000003, -41.60471684 -8.698939000000003, -42.10471684 -8.698939000000003))
295;POINT (-41.85471684 -7.948939000000003);POLYGON ((-42.10471684 -8.198939000000003, -42.10471684 -7.698939000000003, -41.60471684 -7.698939000000003, -41.60471684 -8.198939000000003, -42.10471684 -8.198939000000003))
296;POINT (-41.85471684 -7.448939000000003);POLYGON ((-42.10471684 -7.698939000000003, -42.10471684 -7.198939000000003, -41.60471684 -7.198939000000003, -41.60471684 -7.698939000000003, -42.10471684 -7.698939000000003))
297;POINT (-41.85471684 -6.948939000000003);POLYGON ((-42.10471684 -7.198939000000003, -42.10471684 -6.698939000000003, -41.60471684 -6.698939000000003, -41.60471684 -7.198939000000003, -42.10471684 -7.198939000000003))
298;POINT (-41.85471684 -6.448939000000003);POLYGON ((-42.10471684 -6.698939000000003, -42.10471684 -6.198939000000003, -41.60471684 -6.198939000000003, -41.60471684 -6.698939000000003, -42.10471684 -6.698939000000003))
299;POINT (-41.85471684 -5.948939000000003);POLYGON ((-42.10471684 -6.198939000000003, -42.10471684 -5.698939000000003, -41.60471684 -5.698939000000003, -41.60471684 -6.198939000000003, -42.10471684 -6.198939000000003))
300;POINT (-41.85471684 -5.448939000000003);POLYGON ((-42.10471684 -5.698939000000003, -42.10471684 -5.198939000000003, -41.60471684 -5.198939000000003, -41.60471684 -5.698939000000003, -42.10471684 -5.698939000000003))
301;POINT (-41.85471684 -4.948939000000003);POLYGON ((-42.10471684 -5.198939000000003, -42.10471684 -4.698939000000003, -41.60471684 -4.698939000000003, -41.60471684 -5.198939000000003, -42.10471684 -5.198939000000003))
302;POINT (-41.85471684 -4.448939000000003);POLYGON ((-42.10471684 -4.698939000000003, -42.10471684 -4.198939000000003, -41.60471684 -4.198939000000003, -41.60471684 -4.698939000000003, -42.10471684 -4.698939000000003))
303;POINT (-41.85471684 -3.948939000000003);POLYGON ((-42.10471684 -4.198939000000003, -42.10471684 -3.698939000000003, -41.60471684 -3.698939000000003, -41.60471684 -4.198939000000003, -42.10471684 -4.198939000000003))
304;POINT (-41.85471684 -3.448939000000003);POLYGON ((-42.10471684 -3.698939000000003, -42.10471684 -3.198939000000003, -41.60471684 -3.198939000000003, -41.60471684 -3.698939000000003, -42.10471684 -3.698939000000003))
305;POINT (-41.87261570993652 -2.976662246152975);POLYGON ((-42.05813804850902 -2.698939000000003, -42.05733984 -2.70308304, -42.02951688 -2.74422402, -42.025032 -2.75829498, -42.02283204 -2.757447, -42.0165 -2.74409604, -42.011757 -2.73165804, -42.01625808 -2.72310102, -42.01556184 -2.71633302, -42.00369804 -2.71464903, -41.97414816 -2.72259999, -41.96161296 -2.72214099, -41.95425312 -2.717937, -41.91417612 -2.72100204, -41.91069888 -2.71794303, -41.89442184 -2.71693404, -41.85908892 -2.72288097, -41.82345108 -2.71891998, -41.81970492 -2.723886, -41.82891804 -2.72171502, -41.81373108 -2.73894102, -41.80091904 -2.74816998, -41.78454696 -2.769507, -41.75013888 -2.80139796, -41.73450084 -2.807082, -41.72855616 -2.80305801, -41.68364292 -2.84376204, -41.65877808 -2.85987699, -41.65529112 -2.86720002, -41.63280408 -2.88603603, -41.60471684 -2.899543190084988, -41.60471684 -3.198939000000003, -42.10471684 -3.198939000000003, -42.10471684 -2.698939000000003, -42.05813804850902 -2.698939000000003))
306;POINT (-42.07799221333018 -2.69294545285923);POLYGON ((-42.10471684 -2.691696704455909, -42.082893 -2.68666902, -42.06391596 -2.68581501, -42.04991988 -2.688804, -42.05033604 -2.692161, -42.05925792 -2.69312499, -42.05813804850902 -2.698939000000003, -42.10471684 -2.698939000000003, -42.10471684 -2.691696704455909))
307;POINT (-41.21235670963741 -15.72393717902853);POLYGON ((-41.10471684 -15.74006556600045, -41.121171 -15.74255196, -41.12825004 -15.74630901, -41.13523404 -15.76568196, -41.14396404 -15.77143404, -41.15589912 -15.76091601, -41.16906792 -15.76006101, -41.19666408 -15.74990001, -41.21501112 -15.73670601, -41.23700496 -15.73705098, -41.25311316 -15.74646597, -41.26817592 -15.74824401, -41.28156792 -15.74030997, -41.29256196 -15.73854597, -41.30434512 -15.74297298, -41.32778616 -15.74136099, -41.33081916 -15.744213, -41.33550629982795 -15.698939, -41.10471684 -15.698939, -41.10471684 -15.74006556600045))
308;POINT (-41.29081685237069 -15.40698052732146);POLYGON ((-41.33550629982795 -15.698939, -41.34192588 -15.63693102, -41.35603608 -15.49982799, -41.36216904 -15.49421703, -41.38771104 -15.47086698, -41.46354684 -15.401691, -41.60471684 -15.27552121567183, -41.60471684 -15.198939, -41.10471684 -15.198939, -41.10471684 -15.698939, -41.33550629982795 -15.698939))
309;POINT (-41.35471684 -14.948939);POLYGON ((-41.60471684 -15.198939, -41.60471684 -14.698939, -41.10471684 -14.698939, -41.10471684 -15.198939, -41.60471684 -15.198939))
310;POINT (-41.35471684 -14.448939);POLYGON ((-41.60471684 -14.698939, -41.60471684 -14.198939, -41.10471684 -14.198939, -41.10471684 -14.698939, -41.60471684 -14.698939))
311;POINT (-41.35471684 -13.948939);POLYGON ((-41.60471684 -14.198939, -41.60471684 -13.698939, -41.10471684 -13.698939, -41.10471684 -14.198939, -41.60471684 -14.198939))
312;POINT (-41.35471684 -13.448939);POLYGON ((-41.60471684 -13.698939, -41.60471684 -13.198939, -41.10471684 -13.198939, -41.10471684 -13.698939, -41.60471684 -13.698939))
313;POINT (-41.35471684 -12.948939);POLYGON ((-41.60471684 -13.198939, -41.60471684 -12.698939, -41.10471684 -12.698939, -41.10471684 -13.198939, -41.60471684 -13.198939))
314;POINT (-41.35471684 -12.448939);POLYGON ((-41.60471684 -12.698939, -41.60471684 -12.198939, -41.10471684 -12.198939, -41.10471684 -12.698939, -41.60471684 -12.698939))
315;POINT (-41.35471684 -11.948939);POLYGON ((-41.60471684 -12.198939, -41.60471684 -11.698939, -41.10471684 -11.698939, -41.10471684 -12.198939, -41.60471684 -12.198939))
316;POINT (-41.35471684 -11.448939);POLYGON ((-41.60471684 -11.698939, -41.60471684 -11.198939, -41.10471684 -11.198939, -41.10471684 -11.698939, -41.60471684 -11.698939))
317;POINT (-41.35471684 -10.948939);POLYGON ((-41.60471684 -11.198939, -41.60471684 -10.698939, -41.10471684 -10.698939, -41.10471684 -11.198939, -41.60471684 -11.198939))
318;POINT (-41.35471684 -10.448939);POLYGON ((-41.60471684 -10.698939, -41.60471684 -10.198939, -41.10471684 -10.198939, -41.10471684 -10.698939, -41.60471684 -10.698939))
319;POINT (-41.35471684 -9.948939000000003);POLYGON ((-41.60471684 -10.198939, -41.60471684 -9.698939000000003, -41.10471684 -9.698939000000003, -41.10471684 -10.198939, -41.60471684 -10.198939))
320;POINT (-41.35471684 -9.448939000000003);POLYGON ((-41.60471684 -9.698939000000003, -41.60471684 -9.198939000000003, -41.10471684 -9.198939000000003, -41.10471684 -9.698939000000003, -41.60471684 -9.698939000000003))
321;POINT (-41.35471684 -8.948939000000003);POLYGON ((-41.60471684 -9.198939000000003, -41.60471684 -8.698939000000003, -41.10471684 -8.698939000000003, -41.10471684 -9.198939000000003, -41.60471684 -9.198939000000003))
322;POINT (-41.35471684 -8.448939000000003);POLYGON ((-41.60471684 -8.698939000000003, -41.60471684 -8.198939000000003, -41.10471684 -8.198939000000003, -41.10471684 -8.698939000000003, -41.60471684 -8.698939000000003))
323;POINT (-41.35471684 -7.948939000000003);POLYGON ((-41.60471684 -8.198939000000003, -41.60471684 -7.698939000000003, -41.10471684 -7.698939000000003, -41.10471684 -8.198939000000003, -41.60471684 -8.198939000000003))
324;POINT (-41.35471684 -7.448939000000003);POLYGON ((-41.60471684 -7.698939000000003, -41.60471684 -7.198939000000003, -41.10471684 -7.198939000000003, -41.10471684 -7.698939000000003, -41.60471684 -7.698939000000003))
325;POINT (-41.35471684 -6.948939000000003);POLYGON ((-41.60471684 -7.198939000000003, -41.60471684 -6.698939000000003, -41.10471684 -6.698939000000003, -41.10471684 -7.198939000000003, -41.60471684 -7.198939000000003))
326;POINT (-41.35471684 -6.448939000000003);POLYGON ((-41.60471684 -6.698939000000003, -41.60471684 -6.198939000000003, -41.10471684 -6.198939000000003, -41.10471684 -6.698939000000003, -41.60471684 -6.698939000000003))
327;POINT (-41.35471684 -5.948939000000003);POLYGON ((-41.60471684 -6.198939000000003, -41.60471684 -5.698939000000003, -41.10471684 -5.698939000000003, -41.10471684 -6.198939000000003, -41.60471684 -6.198939000000003))
328;POINT (-41.35471684 -5.448939000000003);POLYGON ((-41.60471684 -5.698939000000003, -41.60471684 -5.198939000000003, -41.10471684 -5.198939000000003, -41.10471684 -5.698939000000003, -41.60471684 -5.698939000000003))
329;POINT (-41.35471684 -4.948939000000003);POLYGON ((-41.60471684 -5.198939000000003, -41.60471684 -4.698939000000003, -41.10471684 -4.698939000000003, -41.10471684 -5.198939000000003, -41.60471684 -5.198939000000003))
330;POINT (-41.35471684 -4.448939000000003);POLYGON ((-41.60471684 -4.698939000000003, -41.60471684 -4.198939000000003, -41.10471684 -4.198939000000003, -41.10471684 -4.698939000000003, -41.60471684 -4.698939000000003))
331;POINT (-41.35471684 -3.948939000000003);POLYGON ((-41.60471684 -4.198939000000003, -41.60471684 -3.698939000000003, -41.10471684 -3.698939000000003, -41.10471684 -4.198939000000003, -41.60471684 -4.198939000000003))
332;POINT (-41.35471684 -3.448939000000003);POLYGON ((-41.60471684 -3.698939000000003, -41.60471684 -3.198939000000003, -41.10471684 -3.198939000000003, -41.10471684 -3.698939000000003, -41.60471684 -3.698939000000003))
333;POINT (-41.35207540032926 -3.050133932963493);POLYGON ((-41.60471684 -2.899543190084988, -41.59311408 -2.90512296, -41.58077904 -2.90697903, -41.56000416 -2.90065797, -41.55853608 -2.897892, -41.53303188 -2.90943, -41.510061 -2.91094704, -41.49463896 -2.89998603, -41.48091216 -2.89634004, -41.44495104 -2.90479599, -41.44002696 -2.90985903, -41.43728808 -2.90893104, -41.43755016 -2.91149802, -41.43442716 -2.90644902, -41.41800684 -2.909934, -41.39939304 -2.90362896, -41.37427908 -2.91711096, -41.36724792 -2.91620502, -41.35043304 -2.92274604, -41.33811312 -2.92722597, -41.33156184 -2.92114899, -41.32230912 -2.92095, -41.28005304 -2.89601901, -41.27317596 -2.88926496, -41.25875616 -2.88395604, -41.23300608 -2.88941697, -41.19078492 -2.89085796, -41.17345308 -2.88731997, -41.11936416 -2.89251801, -41.10471684 -2.899070254038875, -41.10471684 -3.198939000000003, -41.60471684 -3.198939000000003, -41.60471684 -2.899543190084988))
334;POINT (-40.6104466209844 -17.39872739901514);MULTIPOLYGON (((-40.60471684 -17.41822038104571, -40.60574784 -17.418006, -40.60833408 -17.41735899, -40.62309192 -17.40550896, -40.60471684 -17.39340395344129, -40.60471684 -17.41822038104571)), ((-40.60471684 -17.35875103040233, -40.60509588 -17.35842402, -40.60471684 -17.35802502686525, -40.60471684 -17.35875103040233)), ((-40.60471684 -17.33540596246891, -40.60864296 -17.32649697, -40.60535904 -17.32291299, -40.60471684 -17.32292365338761, -40.60471684 -17.33540596246891)))
335;POINT (-40.88309868740071 -15.71122849387888);MULTIPOLYGON (((-40.60471684 -15.73860944671167, -40.60622196 -15.73629498, -40.61377512 -15.73464897, -40.62900888 -15.71525199, -40.63302792 -15.71764698, -40.63713984 -15.72982101, -40.644567 -15.72839802, -40.66081884 -15.706665, -40.68094164865239 -15.698939, -40.60471684 -15.698939, -40.60471684 -15.73860944671167)), ((-40.73750832283775 -15.698939, -40.73715288 -15.69986199, -40.74870384 -15.70649301, -40.76728308 -15.71361903, -40.779738 -15.70348899, -40.78200779082606 -15.698939, -40.73750832283775 -15.698939)), ((-40.99113987469931 -15.698939, -41.003523 -15.71138604, -41.00392188 -15.71162904, -41.00567616 -15.71337702, -41.03588988 -15.71335596, -41.05303596 -15.72465402, -41.07717396 -15.71882796, -41.09250996 -15.73822098, -41.10471684 -15.74006556600045, -41.10471684 -15.698939, -40.99113987469931 -15.698939)))
336;POINT (-40.85483975708517 -15.44189116995607);POLYGON ((-40.68094164865239 -15.698939, -40.68192888 -15.69855996, -40.68151416 -15.69396501, -40.69719 -15.66998298, -40.69812816 -15.66854604, -40.70683008 -15.66594396, -40.72007016 -15.67244304, -40.73177916 -15.67444104, -40.74343308 -15.68355399, -40.73750832283775 -15.698939, -40.78200779082606 -15.698939, -40.78556712 -15.69180402, -40.77995616 -15.67973799, -40.79431584 -15.66391698, -40.81226688 -15.65029404, -40.81524012 -15.64803702, -40.81646088 -15.64711101, -40.82892984 -15.64779996, -40.83197688 -15.65365896, -40.83093288 -15.67019304, -40.83917508 -15.67448199, -40.84165116 -15.68276397, -40.84845012 -15.68084904, -40.85699508 -15.68711403, -40.88117484 -15.69401001, -40.89165912 -15.69014199, -40.90218696 -15.69138201, -40.91394888 -15.66051696, -40.92615108 -15.65559396, -40.93003188 -15.66058302, -40.9356 -15.65618301, -40.94881884 -15.65578404, -40.96274184 -15.64794, -40.97458296 -15.66862398, -40.97922408 -15.691185, -40.98509208 -15.69285999, -40.99113987469931 -15.698939, -41.10471684 -15.698939, -41.10471684 -15.198939, -40.60471684 -15.198939, -40.60471684 -15.698939, -40.68094164865239 -15.698939))
337;POINT (-40.85471684 -14.948939);POLYGON ((-41.10471684 -15.198939, -41.10471684 -14.698939, -40.60471684 -14.698939, -40.60471684 -15.198939, -41.10471684 -15.198939))
338;POINT (-40.85471684 -14.448939);POLYGON ((-41.10471684 -14.698939, -41.10471684 -14.198939, -40.60471684 -14.198939, -40.60471684 -14.698939, -41.10471684 -14.698939))
339;POINT (-40.85471684 -13.948939);POLYGON ((-41.10471684 -14.198939, -41.10471684 -13.698939, -40.60471684 -13.698939, -40.60471684 -14.198939, -41.10471684 -14.198939))
340;POINT (-40.85471684 -13.448939);POLYGON ((-41.10471684 -13.698939, -41.10471684 -13.198939, -40.60471684 -13.198939, -40.60471684 -13.698939, -41.10471684 -13.698939))
341;POINT (-40.85471684 -12.948939);POLYGON ((-41.10471684 -13.198939, -41.10471684 -12.698939, -40.60471684 -12.698939, -40.60471684 -13.198939, -41.10471684 -13.198939))
342;POINT (-40.85471684 -12.448939);POLYGON ((-41.10471684 -12.698939, -41.10471684 -12.198939, -40.60471684 -12.198939, -40.60471684 -12.698939, -41.10471684 -12.698939))
343;POINT (-40.85471684 -11.948939);POLYGON ((-41.10471684 -12.198939, -41.10471684 -11.698939, -40.60471684 -11.698939, -40.60471684 -12.198939, -41.10471684 -12.198939))
344;POINT (-40.85471684 -11.448939);POLYGON ((-41.10471684 -11.698939, -41.10471684 -11.198939, -40.60471684 -11.198939, -40.60471684 -11.698939, -41.10471684 -11.698939))
345;POINT (-40.85471684 -10.948939);POLYGON ((-41.10471684 -11.198939, -41.10471684 -10.698939, -40.60471684 -10.698939, -40.60471684 -11.198939, -41.10471684 -11.198939))
346;POINT (-40.85471684 -10.448939);POLYGON ((-41.10471684 -10.698939, -41.10471684 -10.198939, -40.60471684 -10.198939, -40.60471684 -10.698939, -41.10471684 -10.698939))
347;POINT (-40.85471684 -9.948939000000003);POLYGON ((-41.10471684 -10.198939, -41.10471684 -9.698939000000003, -40.60471684 -9.698939000000003, -40.60471684 -10.198939, -41.10471684 -10.198939))
348;POINT (-40.85471684 -9.448939000000003);POLYGON ((-41.10471684 -9.698939000000003, -41.10471684 -9.198939000000003, -40.60471684 -9.198939000000003, -40.60471684 -9.698939000000003, -41.10471684 -9.698939000000003))
349;POINT (-40.85471684 -8.948939000000003);POLYGON ((-41.10471684 -9.198939000000003, -41.10471684 -8.698939000000003, -40.60471684 -8.698939000000003, -40.60471684 -9.198939000000003, -41.10471684 -9.198939000000003))
350;POINT (-40.85471684 -8.448939000000003);POLYGON ((-41.10471684 -8.698939000000003, -41.10471684 -8.198939000000003, -40.60471684 -8.198939000000003, -40.60471684 -8.698939000000003, -41.10471684 -8.698939000000003))
351;POINT (-40.85471684 -7.948939000000003);POLYGON ((-41.10471684 -8.198939000000003, -41.10471684 -7.698939000000003, -40.60471684 -7.698939000000003, -40.60471684 -8.198939000000003, -41.10471684 -8.198939000000003))
