;center_point;envelope
898;POINT (-37.02498999999795 -8.062539999998767);POLYGON ((-37.04998999999795 -8.087539999998768, -37.04998999999795 -8.037539999998767, -36.99998999999795 -8.037539999998767, -36.99998999999795 -8.087539999998768, -37.04998999999795 -8.087539999998768))
899;POINT (-37.02498999999795 -8.012539999998767);POLYGON ((-37.04998999999795 -8.037539999998767, -37.04998999999795 -7.987539999998766, -36.99998999999795 -7.987539999998766, -36.99998999999795 -8.037539999998767, -37.04998999999795 -8.037539999998767))
900;POINT (-37.02498999999795 -7.962539999998766);POLYGON ((-37.04998999999795 -7.987539999998766, -37.04998999999795 -7.937539999998766, -36.99998999999795 -7.937539999998766, -36.99998999999795 -7.987539999998766, -37.04998999999795 -7.987539999998766))
901;POINT (-37.02498999999795 -7.912539999998766);POLYGON ((-37.04998999999795 -7.937539999998766, -37.04998999999795 -7.887539999998765, -36.99998999999795 -7.887539999998765, -36.99998999999795 -7.937539999998766, -37.04998999999795 -7.937539999998766))
902;POINT (-37.02498999999795 -7.862539999998765);POLYGON ((-37.04998999999795 -7.887539999998765, -37.04998999999795 -7.837539999998764, -36.99998999999795 -7.837539999998764, -36.99998999999795 -7.887539999998765, -37.04998999999795 -7.887539999998765))
903;POINT (-37.02498999999795 -7.812539999998763);POLYGON ((-37.04998999999795 -7.837539999998764, -37.04998999999795 -7.787539999998764, -36.99998999999795 -7.787539999998764, -36.99998999999795 -7.837539999998764, -37.04998999999795 -7.837539999998764))
904;POINT (-37.02498999999795 -7.762539999998762);POLYGON ((-37.04998999999795 -7.787539999998764, -37.04998999999795 -7.737539999998763, -36.99998999999795 -7.737539999998763, -36.99998999999795 -7.787539999998764, -37.04998999999795 -7.787539999998764))
905;POINT (-37.02498999999795 -7.712539999998763);POLYGON ((-37.04998999999795 -7.737539999998763, -37.04998999999795 -7.687539999998762, -36.99998999999795 -7.687539999998762, -36.99998999999795 -7.737539999998763, -37.04998999999795 -7.737539999998763))
906;POINT (-37.02498999999795 -7.662539999998763);POLYGON ((-37.04998999999795 -7.687539999998762, -37.04998999999795 -7.637539999998761, -36.99998999999795 -7.637539999998761, -36.99998999999795 -7.687539999998762, -37.04998999999795 -7.687539999998762))
907;POINT (-37.02498999999795 -7.612539999998762);POLYGON ((-37.04998999999795 -7.637539999998761, -37.04998999999795 -7.587539999998761, -36.99998999999795 -7.587539999998761, -36.99998999999795 -7.637539999998761, -37.04998999999795 -7.637539999998761))
908;POINT (-37.02498999999795 -7.562539999998759);POLYGON ((-37.04998999999795 -7.587539999998761, -37.04998999999795 -7.53753999999876, -36.99998999999795 -7.53753999999876, -36.99998999999795 -7.587539999998761, -37.04998999999795 -7.587539999998761))
909;POINT (-37.02352489925294 -7.516976909718047);POLYGON ((-37.04998999999795 -7.503947195120514, -37.04281999999876 -7.503509999998641, -37.03007999999863 -7.498029999998835, -37.02581999999893 -7.496919999997772, -37.02564999999777 -7.496799999998984, -37.02485999999772 -7.496289999999135, -37.0102199999983 -7.489149999999427, -37.00290999999925 -7.495979999997871, -36.99998999999795 -7.493810725549202, -36.99998999999795 -7.53753999999876, -37.04998999999795 -7.53753999999876, -37.04998999999795 -7.503947195120514))
910;POINT (-37.00740623996189 -7.445221448905197);POLYGON ((-36.99998999999795 -7.457693785394202, -37.01038999999764 -7.453229999999166, -37.01283999999941 -7.444579999999405, -37.02087999999821 -7.439789999998538, -37.02173251798376 -7.437539999998759, -36.99998999999795 -7.437539999998759, -36.99998999999795 -7.457693785394202))
911;POINT (-37.00996654819876 -7.412556035251072);POLYGON ((-37.02173251798376 -7.437539999998759, -37.02245999999832 -7.43561999999838, -37.02327999999943 -7.433459999998377, -37.01416999999856 -7.429959999997664, -37.01721999999791 -7.424169999998412, -37.02563999999802 -7.422059999998964, -37.01301999999851 -7.403619999999137, -37.01335999999901 -7.403389999997671, -37.02593038482728 -7.387539999998758, -36.99998999999795 -7.387539999998758, -36.99998999999795 -7.437539999998759, -37.02173251798376 -7.437539999998759))
912;POINT (-37.02401585568551 -7.361245030175469);POLYGON ((-37.02593038482728 -7.387539999998758, -37.02757999999812 -7.385459999997693, -37.04964999999902 -7.377179999997679, -37.04998999999795 -7.377383573664877, -37.04998999999795 -7.337539999998757, -36.99998999999795 -7.337539999998757, -36.99998999999795 -7.387539999998758, -37.02593038482728 -7.387539999998758))
913;POINT (-37.02498999999795 -7.312539999998757);POLYGON ((-37.04998999999795 -7.337539999998757, -37.04998999999795 -7.287539999998756, -36.99998999999795 -7.287539999998756, -36.99998999999795 -7.337539999998757, -37.04998999999795 -7.337539999998757))
914;POINT (-37.02498999999795 -7.262539999998756);POLYGON ((-37.04998999999795 -7.287539999998756, -37.04998999999795 -7.237539999998756, -36.99998999999795 -7.237539999998756, -36.99998999999795 -7.287539999998756, -37.04998999999795 -7.287539999998756))
915;POINT (-37.02498999999795 -7.212539999998755);POLYGON ((-37.04998999999795 -7.237539999998756, -37.04998999999795 -7.187539999998755, -36.99998999999795 -7.187539999998755, -36.99998999999795 -7.237539999998756, -37.04998999999795 -7.237539999998756))
916;POINT (-37.02498999999795 -7.162539999998755);POLYGON ((-37.04998999999795 -7.187539999998755, -37.04998999999795 -7.137539999998754, -36.99998999999795 -7.137539999998754, -36.99998999999795 -7.187539999998755, -37.04998999999795 -7.187539999998755))
917;POINT (-37.02498999999795 -7.112539999998754);POLYGON ((-37.04998999999795 -7.137539999998754, -37.04998999999795 -7.087539999998754, -36.99998999999795 -7.087539999998754, -36.99998999999795 -7.137539999998754, -37.04998999999795 -7.137539999998754))
918;POINT (-37.02498999999795 -7.062539999998753);POLYGON ((-37.04998999999795 -7.087539999998754, -37.04998999999795 -7.037539999998753, -36.99998999999795 -7.037539999998753, -36.99998999999795 -7.087539999998754, -37.04998999999795 -7.087539999998754))
919;POINT (-37.02498999999795 -7.012539999998753);POLYGON ((-37.04998999999795 -7.037539999998753, -37.04998999999795 -6.987539999998752, -36.99998999999795 -6.987539999998752, -36.99998999999795 -7.037539999998753, -37.04998999999795 -7.037539999998753))
920;POINT (-37.02498999999795 -6.962539999998753);POLYGON ((-37.04998999999795 -6.987539999998752, -37.04998999999795 -6.937539999998751, -36.99998999999795 -6.937539999998751, -36.99998999999795 -6.987539999998752, -37.04998999999795 -6.987539999998752))
921;POINT (-37.02498999999795 -6.91253999999875);POLYGON ((-37.04998999999795 -6.937539999998751, -37.04998999999795 -6.887539999998751, -36.99998999999795 -6.887539999998751, -36.99998999999795 -6.937539999998751, -37.04998999999795 -6.937539999998751))
922;POINT (-37.02498999999795 -6.86253999999875);POLYGON ((-37.04998999999795 -6.887539999998751, -37.04998999999795 -6.83753999999875, -36.99998999999795 -6.83753999999875, -36.99998999999795 -6.887539999998751, -37.04998999999795 -6.887539999998751))
923;POINT (-37.02498999999795 -6.812539999998749);POLYGON ((-37.04998999999795 -6.83753999999875, -37.04998999999795 -6.787539999998749, -36.99998999999795 -6.787539999998749, -36.99998999999795 -6.83753999999875, -37.04998999999795 -6.83753999999875))
924;POINT (-37.02475847943925 -6.762783276183668);POLYGON ((-37.04998999999795 -6.74327855132323, -37.0409045871537 -6.737539999998749, -36.99998999999795 -6.737539999998749, -36.99998999999795 -6.787539999998749, -37.04998999999795 -6.787539999998749, -37.04998999999795 -6.74327855132323))
925;POINT (-37.01342769085991 -6.727393621214683);POLYGON ((-37.0409045871537 -6.737539999998749, -37.03491999999824 -6.733759999999165, -37.01184999999896 -6.715819999999439, -37.00964999999815 -6.714109999998982, -37.00324999999793 -6.709209999999075, -36.99998999999795 -6.709100139192941, -36.99998999999795 -6.737539999998749, -37.0409045871537 -6.737539999998749))
926;POINT (-36.97628805315696 -8.293298330722601);POLYGON ((-36.95104999999785 -8.296489999998812, -36.9545799999978 -8.298939999998765, -36.97767999999814 -8.296999999998661, -36.99080999999933 -8.302539999998771, -36.99998999999795 -8.298411087225603, -36.99998999999795 -8.287539999998771, -36.94998999999795 -8.287539999998771, -36.94998999999795 -8.294972745096601, -36.95104999999785 -8.296489999998812))
927;POINT (-36.97498999999795 -8.26253999999877);POLYGON ((-36.99998999999795 -8.287539999998771, -36.99998999999795 -8.23753999999877, -36.94998999999795 -8.23753999999877, -36.94998999999795 -8.287539999998771, -36.99998999999795 -8.287539999998771))
928;POINT (-36.97498999999795 -8.21253999999877);POLYGON ((-36.99998999999795 -8.23753999999877, -36.99998999999795 -8.187539999998769, -36.94998999999795 -8.187539999998769, -36.94998999999795 -8.23753999999877, -36.99998999999795 -8.23753999999877))
929;POINT (-36.97498999999795 -8.162539999998769);POLYGON ((-36.99998999999795 -8.187539999998769, -36.99998999999795 -8.137539999998769, -36.94998999999795 -8.137539999998769, -36.94998999999795 -8.187539999998769, -36.99998999999795 -8.187539999998769))
930;POINT (-36.97498999999795 -8.112539999998768);POLYGON ((-36.99998999999795 -8.137539999998769, -36.99998999999795 -8.087539999998768, -36.94998999999795 -8.087539999998768, -36.94998999999795 -8.137539999998769, -36.99998999999795 -8.137539999998769))
931;POINT (-36.97498999999795 -8.062539999998767);POLYGON ((-36.99998999999795 -8.087539999998768, -36.99998999999795 -8.037539999998767, -36.94998999999795 -8.037539999998767, -36.94998999999795 -8.087539999998768, -36.99998999999795 -8.087539999998768))
932;POINT (-36.97498999999795 -8.012539999998767);POLYGON ((-36.99998999999795 -8.037539999998767, -36.99998999999795 -7.987539999998766, -36.94998999999795 -7.987539999998766, -36.94998999999795 -8.037539999998767, -36.99998999999795 -8.037539999998767))
933;POINT (-36.97498999999795 -7.962539999998766);POLYGON ((-36.99998999999795 -7.987539999998766, -36.99998999999795 -7.937539999998766, -36.94998999999795 -7.937539999998766, -36.94998999999795 -7.987539999998766, -36.99998999999795 -7.987539999998766))
934;POINT (-36.97498999999795 -7.912539999998766);POLYGON ((-36.99998999999795 -7.937539999998766, -36.99998999999795 -7.887539999998765, -36.94998999999795 -7.887539999998765, -36.94998999999795 -7.937539999998766, -36.99998999999795 -7.937539999998766))
935;POINT (-36.97498999999795 -7.862539999998765);POLYGON ((-36.99998999999795 -7.887539999998765, -36.99998999999795 -7.837539999998764, -36.94998999999795 -7.837539999998764, -36.94998999999795 -7.887539999998765, -36.99998999999795 -7.887539999998765))
936;POINT (-36.97498999999795 -7.812539999998763);POLYGON ((-36.99998999999795 -7.837539999998764, -36.99998999999795 -7.787539999998764, -36.94998999999795 -7.787539999998764, -36.94998999999795 -7.837539999998764, -36.99998999999795 -7.837539999998764))
937;POINT (-36.97498999999795 -7.762539999998762);POLYGON ((-36.99998999999795 -7.787539999998764, -36.99998999999795 -7.737539999998763, -36.94998999999795 -7.737539999998763, -36.94998999999795 -7.787539999998764, -36.99998999999795 -7.787539999998764))
938;POINT (-36.97498999999795 -7.712539999998763);POLYGON ((-36.99998999999795 -7.737539999998763, -36.99998999999795 -7.687539999998762, -36.94998999999795 -7.687539999998762, -36.94998999999795 -7.737539999998763, -36.99998999999795 -7.737539999998763))
939;POINT (-36.97498999999795 -7.662539999998763);POLYGON ((-36.99998999999795 -7.687539999998762, -36.99998999999795 -7.637539999998761, -36.94998999999795 -7.637539999998761, -36.94998999999795 -7.687539999998762, -36.99998999999795 -7.687539999998762))
940;POINT (-36.97498999999795 -7.612539999998762);POLYGON ((-36.99998999999795 -7.637539999998761, -36.99998999999795 -7.587539999998761, -36.94998999999795 -7.587539999998761, -36.94998999999795 -7.637539999998761, -36.99998999999795 -7.637539999998761))
941;POINT (-36.97498999999795 -7.562539999998759);POLYGON ((-36.99998999999795 -7.587539999998761, -36.99998999999795 -7.53753999999876, -36.94998999999795 -7.53753999999876, -36.94998999999795 -7.587539999998761, -36.99998999999795 -7.587539999998761))
942;POINT (-36.97475262092941 -7.512785118678431);POLYGON ((-36.99998999999795 -7.493810725549202, -36.99154915074227 -7.487539999998759, -36.94998999999795 -7.487539999998759, -36.94998999999795 -7.53753999999876, -36.99998999999795 -7.53753999999876, -36.99998999999795 -7.493810725549202))
943;POINT (-36.9726331931195 -7.460859750372081);POLYGON ((-36.99154915074227 -7.487539999998759, -36.9838899999977 -7.481849999998303, -36.98507999999856 -7.475189999999202, -36.99510999999802 -7.472179999998843, -36.99371999999858 -7.46429999999782, -36.99696999999833 -7.458989999999176, -36.99998999999795 -7.457693785394202, -36.99998999999795 -7.437539999998759, -36.94998999999795 -7.437539999998759, -36.94998999999795 -7.487539999998759, -36.99154915074227 -7.487539999998759))
944;POINT (-36.97498999999795 -7.412539999998758);POLYGON ((-36.99998999999795 -7.437539999998759, -36.99998999999795 -7.387539999998758, -36.94998999999795 -7.387539999998758, -36.94998999999795 -7.437539999998759, -36.99998999999795 -7.437539999998759))
945;POINT (-36.97498999999795 -7.362539999998758);POLYGON ((-36.99998999999795 -7.387539999998758, -36.99998999999795 -7.337539999998757, -36.94998999999795 -7.337539999998757, -36.94998999999795 -7.387539999998758, -36.99998999999795 -7.387539999998758))
946;POINT (-36.97498999999795 -7.312539999998757);POLYGON ((-36.99998999999795 -7.337539999998757, -36.99998999999795 -7.287539999998756, -36.94998999999795 -7.287539999998756, -36.94998999999795 -7.337539999998757, -36.99998999999795 -7.337539999998757))
947;POINT (-36.97498999999795 -7.262539999998756);POLYGON ((-36.99998999999795 -7.287539999998756, -36.99998999999795 -7.237539999998756, -36.94998999999795 -7.237539999998756, -36.94998999999795 -7.287539999998756, -36.99998999999795 -7.287539999998756))
948;POINT (-36.97498999999795 -7.212539999998755);POLYGON ((-36.99998999999795 -7.237539999998756, -36.99998999999795 -7.187539999998755, -36.94998999999795 -7.187539999998755, -36.94998999999795 -7.237539999998756, -36.99998999999795 -7.237539999998756))
949;POINT (-36.97498999999795 -7.162539999998755);POLYGON ((-36.99998999999795 -7.187539999998755, -36.99998999999795 -7.137539999998754, -36.94998999999795 -7.137539999998754, -36.94998999999795 -7.187539999998755, -36.99998999999795 -7.187539999998755))
950;POINT (-36.97498999999795 -7.112539999998754);POLYGON ((-36.99998999999795 -7.137539999998754, -36.99998999999795 -7.087539999998754, -36.94998999999795 -7.087539999998754, -36.94998999999795 -7.137539999998754, -36.99998999999795 -7.137539999998754))
951;POINT (-36.97498999999795 -7.062539999998753);POLYGON ((-36.99998999999795 -7.087539999998754, -36.99998999999795 -7.037539999998753, -36.94998999999795 -7.037539999998753, -36.94998999999795 -7.087539999998754, -36.99998999999795 -7.087539999998754))
952;POINT (-36.97498999999795 -7.012539999998753);POLYGON ((-36.99998999999795 -7.037539999998753, -36.99998999999795 -6.987539999998752, -36.94998999999795 -6.987539999998752, -36.94998999999795 -7.037539999998753, -36.99998999999795 -7.037539999998753))
953;POINT (-36.97498999999795 -6.962539999998753);POLYGON ((-36.99998999999795 -6.987539999998752, -36.99998999999795 -6.937539999998751, -36.94998999999795 -6.937539999998751, -36.94998999999795 -6.987539999998752, -36.99998999999795 -6.987539999998752))
954;POINT (-36.97498999999795 -6.91253999999875);POLYGON ((-36.99998999999795 -6.937539999998751, -36.99998999999795 -6.887539999998751, -36.94998999999795 -6.887539999998751, -36.94998999999795 -6.937539999998751, -36.99998999999795 -6.937539999998751))
