;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
20130131;16.718169398907104;76.67636612021857;101.14027322404372;26.738688524590167;25.77688524590164;28.05535519125683;7.274836065573771;8.460846994535519;8.121502732240437;9.281092896174863;6.32224043715847;7.557131147540983;23.89;29.48;12.55;14.67;2.91;3.09;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20140131;17.101013698630137;77.3105205479452;101.12021917808218;26.97786301369863;26.0318904109589;28.21271232876712;6.937808219178082;8.10227397260274;7.774602739726028;8.91841095890411;5.998383561643835;7.208657534246575;23.94;30.31;11.48;13.57;1.88;2.14;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20150131;16.933205479452056;76.99158904109589;101.16849315068494;26.88920547945205;25.91402739726028;28.16482191780822;6.950958904109589;8.110109589041096;7.831698630136986;8.961315068493152;5.997369863013699;7.195424657534247;24.22;29.84;11.07;12.94;1.38;1.81;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20160131;17.106849315068494;77.13753424657534;101.18339726027398;27.0267397260274;26.063232876712327;28.31493150684932;6.7553972602739725;7.870109589041096;7.630438356164384;8.732328767123288;5.761260273972603;6.906657534246575;24.05;29.64;10.98;12.95;0.54;0.52;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20170131;17.265109289617484;77.10833333333333;101.16560109289618;27.176939890710383;26.214590163934428;28.48303278688525;7.212950819672131;8.423415300546447;8.069234972677595;9.26857923497268;6.298306010928961;7.551448087431694;24.58;29.91;11.23;13.06;2.62;3.05;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20180131;17.35172602739726;78.61654794520548;101.1334794520548;26.9333698630137;26.01410958904109;28.174438356164384;7.027287671232877;8.22835616438356;7.926602739726028;9.125780821917807;6.04717808219178;7.270465753424657;23.98;29.93;12.23;14.65;1.77;2.23;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20190131;17.29808219178082;78.52446575342466;101.14608219178082;26.902082191780824;25.982027397260275;28.14219178082192;6.823479452054795;7.970575342465754;7.710082191780821;8.884109589041095;5.884246575342465;7.040328767123287;24.3;29.97;10.59;12.36;0.25;0.32;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20200131;17.510465753424658;78.20180821917808;101.14284931506847;27.16402739726028;26.25186301369863;28.38197260273973;6.552876712328768;7.660958904109589;7.440246575342466;8.583479452054794;5.598383561643836;6.703972602739726;24.34;29.93;11.02;12.88;0.14;0.09;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20210131;17.734071038251365;78.93633879781422;101.11065573770492;27.212978142076505;26.29418032786885;28.41396174863388;6.510874316939891;7.627732240437158;7.425054644808743;8.603142076502733;5.544371584699453;6.650628415300547;23.79;30.16;10.79;12.75;0.35;0.3;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20220131;17.609424657534245;78.20967123287672;101.0971506849315;27.278657534246573;26.239890410958903;28.64076712328767;6.555780821917809;7.627917808219178;7.446986301369863;8.510136986301369;5.602465753424657;6.735260273972602;23.59;30.01;11.19;13.12;1.7;1.68;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20230131;17.589917808219177;79.39350684931507;101.09260273972605;26.9874794520548;26.035041095890413;28.22358904109589;6.413698630136986;7.52227397260274;7.298383561643835;8.443452054794522;5.479205479452055;6.591178082191782;23.86;30.4;10.95;12.84;1.2;1.29;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20240131;18.52890756302521;79.6883193277311;101.00638655462186;27.79957983193277;26.90571428571429;28.94840336134454;5.754201680672269;6.728991596638656;6.683949579831933;7.871680672268908;4.806890756302521;5.706890756302521;25.17;29.81;9.78;11.41;0.3;0.33;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20000131;17.661935483870966;77.82290322580646;100.9558064516129;27.373548387096776;26.865483870967743;27.838387096774195;6.465161290322581;7.176129032258065;7.0606451612903225;7.860967741935484;5.780322580645161;6.466774193548387;25.99;28.38;8.84;9.93;3.74;3.88;POINT (-35.25 -5.75);POLYGON ((-35.375 -5.875, -35.125 -5.875, -35.125 -5.625, -35.375 -5.625, -35.375 -5.875))
20010131;17.23155737704918;78.2394262295082;101.18098360655738;26.88855191256831;26.426775956284157;27.343087431693988;7.297431693989071;8.223579234972677;8.051775956284153;9.109918032786885;6.4783333333333335;7.303770491803278;24.6;29.01;11.41;13.23;0.22;0.22;POINT (-35.25 -5.75);POLYGON ((-35.375 -5.875, -35.125 -5.875, -35.125 -5.625, -35.375 -5.625, -35.375 -5.875))
20020131;17.16750684931507;77.90882191780823;101.23027397260276;26.89490410958904;26.42904109589041;27.349753424657536;7.379561643835617;8.301342465753423;8.129068493150685;9.176794520547944;6.580493150684932;7.408904109589041;24.61;28.88;11.77;13.62;1.22;1.23;POINT (-35.25 -5.75);POLYGON ((-35.375 -5.875, -35.125 -5.875, -35.125 -5.625, -35.375 -5.625, -35.375 -5.875))
20030131;17.251205479452054;78.23194520547945;101.25706849315068;26.913260273972604;26.46515068493151;27.369561643835613;7.340356164383562;8.274520547945205;8.076575342465754;9.15186301369863;6.569479452054795;7.404493150684931;25.05;28.8;11.96;13.82;1.22;1.28;POINT (-35.25 -5.75);POLYGON ((-35.375 -5.875, -35.125 -5.875, -35.125 -5.625, -35.375 -5.625, -35.375 -5.875))
20040131;17.487287671232878;78.42290410958904;101.21287671232876;27.091698630136985;26.63572602739726;27.564164383561643;7.284931506849315;8.208931506849316;8.046931506849315;9.102767123287672;6.420000000000001;7.246657534246576;24.12;29.15;11.51;13.31;0.89;0.95;POINT (-35.25 -5.75);POLYGON ((-35.375 -5.875, -35.125 -5.875, -35.125 -5.625, -35.375 -5.625, -35.375 -5.875))
